ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
913,Чкаловская 3, julia,1445600701524,23 Окт 2015 г. 14:45:01,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600701
,ServiceLog, julia,1445600702335,23 Окт 2015 г. 14:45:02,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600701
,ServiceLog, julia,1445600703359,23 Окт 2015 г. 14:45:03,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600704386,23 Окт 2015 г. 14:45:04,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600705412,23 Окт 2015 г. 14:45:05,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600706439,23 Окт 2015 г. 14:45:06,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600707463,23 Окт 2015 г. 14:45:07,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600701
,ServiceLog, julia,1445600708489,23 Окт 2015 г. 14:45:08,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600701
,ServiceLog, julia,1445600709514,23 Окт 2015 г. 14:45:09,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600701
,ServiceLog, julia,1445600710539,23 Окт 2015 г. 14:45:10,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600701
,ServiceLog, julia,1445600711565,23 Окт 2015 г. 14:45:11,2G,EDGE,1,250,2,7803,14095,-1,-71,1445600701
,ServiceLog, julia,1445600712591,23 Окт 2015 г. 14:45:12,2G,EDGE,1,250,2,7803,14095,-1,-71,1445600701
,ServiceLog, julia,1445600713616,23 Окт 2015 г. 14:45:13,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600701
914,Чкаловская 4, julia,1445600714161,23 Окт 2015 г. 14:45:14,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600701
,ServiceLog, julia,1445600714644,23 Окт 2015 г. 14:45:14,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600701
,ServiceLog, julia,1445600715671,23 Окт 2015 г. 14:45:15,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600716697,23 Окт 2015 г. 14:45:16,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
,ServiceLog, julia,1445600717726,23 Окт 2015 г. 14:45:17,2G,EDGE,1,250,2,7803,14095,-1,-65,1445600701
