Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3761,22 окт. 2015 г. 21:00:41,373,100,250,1,Удельная 3,2G,EDGE,-1,-71,1445536841863,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:42,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536842871,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:43,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536843888,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:44,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536844900,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:45,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536845948,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:47,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536847008,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:48,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536848034,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:49,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536849056,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:50,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536850084,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:51,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536851112,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:52,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536852136,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:52,374,100,250,1,Удельная 4,2G,EDGE,-1,-69,1445536852253,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:53,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536853165,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:54,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536854185,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:55,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536855195,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:56,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536856206,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:57,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445536857217,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:58,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445536858243,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:00:59,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536859268,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:01:00,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536860283,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:01:01,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536861296,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:01:02,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536862332,lena ,1445536842,119655405
1,3761,22 окт. 2015 г. 21:01:03,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536863386,lena ,1445536842,119655405
