ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
272,Электросила 2, julia,1445773474119,25 Окт 2015 г. 14:44:34,2G,EDGE,1,250,2,7803,22408,-1,-67,1445773364
,ServiceLog, julia,1445773474358,25 Окт 2015 г. 14:44:34,2G,EDGE,1,250,2,7803,22408,-1,-67,1445773364
,ServiceLog, julia,1445773475388,25 Окт 2015 г. 14:44:35,2G,EDGE,1,250,2,7803,2505,-1,-65,1445773364
,ServiceLog, julia,1445773476416,25 Окт 2015 г. 14:44:36,2G,EDGE,1,250,2,7803,2505,-1,-63,1445773364
,ServiceLog, julia,1445773477441,25 Окт 2015 г. 14:44:37,2G,EDGE,1,250,2,7803,2505,-1,-61,1445773364
,ServiceLog, julia,1445773478458,25 Окт 2015 г. 14:44:38,2G,EDGE,1,250,2,7803,2505,-1,-59,1445773364
,ServiceLog, julia,1445773479476,25 Окт 2015 г. 14:44:39,2G,EDGE,1,250,2,7803,2505,-1,-59,1445773364
,ServiceLog, julia,1445773480493,25 Окт 2015 г. 14:44:40,2G,EDGE,1,250,2,7803,2505,-1,-59,1445773364
,ServiceLog, julia,1445773481512,25 Окт 2015 г. 14:44:41,2G,EDGE,1,250,2,7803,2505,-1,-59,1445773364
,ServiceLog, julia,1445773482530,25 Окт 2015 г. 14:44:42,2G,EDGE,1,250,2,7803,2505,-1,-59,1445773364
,ServiceLog, julia,1445773483547,25 Окт 2015 г. 14:44:43,2G,EDGE,1,250,2,7803,2505,-1,-57,1445773364
,ServiceLog, julia,1445773484565,25 Окт 2015 г. 14:44:44,2G,EDGE,1,250,2,7803,2505,-1,-57,1445773364
,ServiceLog, julia,1445773485582,25 Окт 2015 г. 14:44:45,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773486599,25 Окт 2015 г. 14:44:46,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773487616,25 Окт 2015 г. 14:44:47,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773488637,25 Окт 2015 г. 14:44:48,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773489656,25 Окт 2015 г. 14:44:49,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773490674,25 Окт 2015 г. 14:44:50,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773491702,25 Окт 2015 г. 14:44:51,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773492727,25 Окт 2015 г. 14:44:52,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773493744,25 Окт 2015 г. 14:44:53,2G,EDGE,1,250,2,7803,2505,-1,-53,1445773364
,ServiceLog, julia,1445773494764,25 Окт 2015 г. 14:44:54,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
,ServiceLog, julia,1445773495782,25 Окт 2015 г. 14:44:55,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
,ServiceLog, julia,1445773496800,25 Окт 2015 г. 14:44:56,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
,ServiceLog, julia,1445773497817,25 Окт 2015 г. 14:44:57,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
,ServiceLog, julia,1445773498834,25 Окт 2015 г. 14:44:58,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
,ServiceLog, julia,1445773499853,25 Окт 2015 г. 14:44:59,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
273,Электросила 3, julia,1445773500209,25 Окт 2015 г. 14:45:00,2G,EDGE,1,250,2,7803,2505,-1,-55,1445773364
