ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
92,Технологический институт 1 2,Stanislav,1419414827735,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-85,1419414725
92,Технологический институт 1 2,Stanislav,1419414827735,3G,HSPA,1,250,1,100,65539618,497,-77,1419414725
,ServiceLog,Stanislav,1419414828702,3G,HSPA,1,250,1,100,65539618,497,-87,1419414725
,ServiceLog,Stanislav,1419414828702,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414829711,3G,HSPA,1,250,1,100,65539618,497,-87,1419414725
,ServiceLog,Stanislav,1419414829711,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414830717,3G,HSPA,1,250,1,100,65539618,497,-87,1419414725
,ServiceLog,Stanislav,1419414830717,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414831731,3G,HSPA,1,250,1,100,65539618,497,-87,1419414725
,ServiceLog,Stanislav,1419414831731,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414832753,3G,HSPA,1,250,1,100,65539618,497,-81,1419414725
,ServiceLog,Stanislav,1419414832753,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-87,1419414725
,ServiceLog,Stanislav,1419414833775,3G,HSPA,1,250,1,100,65539618,497,-81,1419414725
,ServiceLog,Stanislav,1419414833775,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-87,1419414725
,ServiceLog,Stanislav,1419414834793,3G,HSPA,1,250,1,100,65539618,497,-83,1419414725
,ServiceLog,Stanislav,1419414834793,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414835826,3G,HSPA,1,250,1,100,65539618,497,-83,1419414725
,ServiceLog,Stanislav,1419414835826,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414836835,3G,HSPA,1,250,1,100,65539618,497,-83,1419414725
,ServiceLog,Stanislav,1419414836835,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414837870,3G,HSPA,1,250,1,100,65539618,497,-83,1419414725
,ServiceLog,Stanislav,1419414837870,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-91,1419414725
,ServiceLog,Stanislav,1419414838891,3G,HSPA,1,250,1,100,65539618,497,-79,1419414725
,ServiceLog,Stanislav,1419414838891,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-79,1419414725
,ServiceLog,Stanislav,1419414839913,3G,HSPA,1,250,1,100,65539618,497,-79,1419414725
,ServiceLog,Stanislav,1419414839913,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-79,1419414725
,ServiceLog,Stanislav,1419414840922,3G,HSPA,1,250,1,100,65539618,497,-69,1419414725
,ServiceLog,Stanislav,1419414840922,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414841956,3G,HSPA,1,250,1,100,65539618,497,-69,1419414725
,ServiceLog,Stanislav,1419414841956,3G,HSPA,250-1-100-65539618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414842975,3G,HSPA,1,250,1,100,65569618,497,-69,1419414725
,ServiceLog,Stanislav,1419414842975,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414844008,3G,HSPA,1,250,1,100,65569618,497,-69,1419414725
,ServiceLog,Stanislav,1419414844008,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414845027,3G,HSPA,1,250,1,100,65569618,497,-67,1419414725
,ServiceLog,Stanislav,1419414845027,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414846047,3G,HSPA,1,250,1,100,65569618,497,-67,1419414725
,ServiceLog,Stanislav,1419414846047,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-69,1419414725
,ServiceLog,Stanislav,1419414847074,3G,HSPA,1,250,1,100,65569618,497,-59,1419414725
,ServiceLog,Stanislav,1419414847074,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-61,1419414725
,ServiceLog,Stanislav,1419414848116,3G,HSPA,1,250,1,100,65569618,497,-59,1419414725
,ServiceLog,Stanislav,1419414848116,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-61,1419414725
,ServiceLog,Stanislav,1419414849142,3G,HSPA,1,250,1,100,65569618,497,-59,1419414725
,ServiceLog,Stanislav,1419414849142,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-61,1419414725
,ServiceLog,Stanislav,1419414850180,3G,HSPA,1,250,1,100,65569618,497,-59,1419414725
,ServiceLog,Stanislav,1419414850180,3G,HSPA,250-1-100-65569618,-1,-1,-1,-1,497,-61,1419414725
