ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
903,Спортивная 3, julia,1445599242840,23 Окт 2015 г. 14:20:42,2G,EDGE,1,250,2,7803,14007,-1,-61,1445599242
,ServiceLog, julia,1445599243464,23 Окт 2015 г. 14:20:43,2G,EDGE,1,250,2,7803,14007,-1,-63,1445599242
,ServiceLog, julia,1445599244493,23 Окт 2015 г. 14:20:44,2G,EDGE,1,250,2,7803,14007,-1,-63,1445599242
,ServiceLog, julia,1445599245519,23 Окт 2015 г. 14:20:45,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599246550,23 Окт 2015 г. 14:20:46,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599247578,23 Окт 2015 г. 14:20:47,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599248603,23 Окт 2015 г. 14:20:48,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599249630,23 Окт 2015 г. 14:20:49,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599250650,23 Окт 2015 г. 14:20:50,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599251672,23 Окт 2015 г. 14:20:51,2G,EDGE,1,250,2,7803,14007,-1,-67,1445599242
,ServiceLog, julia,1445599252691,23 Окт 2015 г. 14:20:52,2G,EDGE,1,250,2,7803,14007,-1,-63,1445599242
,ServiceLog, julia,1445599253720,23 Окт 2015 г. 14:20:53,2G,EDGE,1,250,2,7803,14007,-1,-61,1445599242
,ServiceLog, julia,1445599254739,23 Окт 2015 г. 14:20:54,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
904,Спортивная 4, julia,1445599255082,23 Окт 2015 г. 14:20:55,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
,ServiceLog, julia,1445599255763,23 Окт 2015 г. 14:20:55,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
,ServiceLog, julia,1445599256792,23 Окт 2015 г. 14:20:56,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
,ServiceLog, julia,1445599257819,23 Окт 2015 г. 14:20:57,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
,ServiceLog, julia,1445599258842,23 Окт 2015 г. 14:20:58,2G,EDGE,1,250,2,7803,14007,-1,-59,1445599242
,ServiceLog, julia,1445599259872,23 Окт 2015 г. 14:20:59,2G,EDGE,1,250,2,7803,14007,-1,-63,1445599242
,ServiceLog, julia,1445599260892,23 Окт 2015 г. 14:21:00,2G,EDGE,1,250,2,7803,14007,-1,-69,1445599242
,ServiceLog, julia,1445599261921,23 Окт 2015 г. 14:21:01,2G,EDGE,1,250,2,7803,14007,-1,-77,1445599242
,ServiceLog, julia,1445599262949,23 Окт 2015 г. 14:21:02,2G,EDGE,1,250,2,7803,17511,-1,-77,1445599242
,ServiceLog, julia,1445599263971,23 Окт 2015 г. 14:21:03,2G,EDGE,1,250,2,7803,17511,-1,-77,1445599242
,ServiceLog, julia,1445599264987,23 Окт 2015 г. 14:21:04,2G,EDGE,1,250,2,7803,17511,-1,-75,1445599242
,ServiceLog, julia,1445599266013,23 Окт 2015 г. 14:21:06,2G,EDGE,1,250,2,7803,17511,-1,-71,1445599242
,ServiceLog, julia,1445599267033,23 Окт 2015 г. 14:21:07,2G,EDGE,1,250,2,7803,17511,-1,-67,1445599242
,ServiceLog, julia,1445599268052,23 Окт 2015 г. 14:21:08,2G,EDGE,1,250,2,7803,17511,-1,-59,1445599242
,ServiceLog, julia,1445599269070,23 Окт 2015 г. 14:21:09,2G,EDGE,1,250,2,7803,17511,-1,-59,1445599242
,ServiceLog, julia,1445599270090,23 Окт 2015 г. 14:21:10,2G,EDGE,1,250,2,7803,17511,-1,-59,1445599242
,ServiceLog, julia,1445599271108,23 Окт 2015 г. 14:21:11,2G,EDGE,1,250,2,7803,17511,-1,-59,1445599242
,ServiceLog, julia,1445599272135,23 Окт 2015 г. 14:21:12,2G,EDGE,1,250,2,7803,17511,-1,-59,1445599242
