ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
653,Ладожская 3,natalie,1445543020582,22.10.2015 22:43:40,2G,GPRS,1,250,2,7803,19104,-1,-79,119655405,1445543020
653,Ладожская 3,natalie,1445543020582,22.10.2015 22:43:40,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-73,119655405,1445543020
,ServiceLog,natalie,1445543021490,22.10.2015 22:43:41,2G,GPRS,1,250,2,7803,19104,-1,-79,119655405,1445543020
,ServiceLog,natalie,1445543021490,22.10.2015 22:43:41,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-73,119655405,1445543020
,ServiceLog,natalie,1445543022510,22.10.2015 22:43:42,2G,GPRS,1,250,2,7803,19104,-1,-79,119655405,1445543020
,ServiceLog,natalie,1445543022510,22.10.2015 22:43:42,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-73,119655405,1445543020
,ServiceLog,natalie,1445543023536,22.10.2015 22:43:43,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543023536,22.10.2015 22:43:43,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-69,119655405,1445543020
,ServiceLog,natalie,1445543024557,22.10.2015 22:43:44,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543024557,22.10.2015 22:43:44,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-69,119655405,1445543020
,ServiceLog,natalie,1445543025580,22.10.2015 22:43:45,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543025580,22.10.2015 22:43:45,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-69,119655405,1445543020
,ServiceLog,natalie,1445543026601,22.10.2015 22:43:46,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543026601,22.10.2015 22:43:46,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-69,119655405,1445543020
,ServiceLog,natalie,1445543027623,22.10.2015 22:43:47,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543027623,22.10.2015 22:43:47,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543028641,22.10.2015 22:43:48,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543028641,22.10.2015 22:43:48,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543029664,22.10.2015 22:43:49,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543029664,22.10.2015 22:43:49,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543030692,22.10.2015 22:43:50,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543030692,22.10.2015 22:43:50,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543031711,22.10.2015 22:43:51,2G,GPRS,1,250,2,7803,19104,-1,-75,119655405,1445543020
,ServiceLog,natalie,1445543031711,22.10.2015 22:43:51,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543032732,22.10.2015 22:43:52,2G,GPRS,1,250,2,7803,19104,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543032732,22.10.2015 22:43:52,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
654,Ладожская 4,natalie,1445543033303,22.10.2015 22:43:53,2G,GPRS,1,250,2,7803,19104,-1,-65,119655405,1445543020
654,Ладожская 4,natalie,1445543033303,22.10.2015 22:43:53,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543033756,22.10.2015 22:43:53,2G,GPRS,1,250,2,7803,19104,-1,-65,119655405,1445543020
,ServiceLog,natalie,1445543033756,22.10.2015 22:43:53,2G,GPRS,250-2-7803-19104,-1,-1,7803,14163,-1,-65,119655405,1445543020
