Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,15413,01.01.2013 21:17:00,493,7803,250,2,Гостиный двор 3,2G,GPRS,-1,-61,1357064221252,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:00,493,7803,-1,-1,Гостиный двор 3,2G,GPRS,-1,-73,1357064221252,gsmart,1445575563,103961951
250-2-7803-15413,14176,01.01.2013 21:17:00,493,7803,-1,-1,Гостиный двор 3,2G,GPRS,-1,-103,1357064221252,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:01,,7803,250,2,ServiceLog,2G,GPRS,-1,-61,1357064221726,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:01,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357064221726,gsmart,1445575563,103961951
250-2-7803-15413,14176,01.01.2013 21:17:01,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357064221726,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-61,1357064222771,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:02,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357064222771,gsmart,1445575563,103961951
250-2-7803-15413,14176,01.01.2013 21:17:02,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357064222771,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-61,1357064223814,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:03,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357064223814,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064224859,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:04,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-85,1357064224859,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:05,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064225895,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:05,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064225895,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:06,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064226929,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:06,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064226929,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:07,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064227996,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064227996,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:09,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064229043,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:09,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064229043,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:10,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064230075,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:10,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357064230075,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:11,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064231109,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:11,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357064231109,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:12,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064232145,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:12,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357064232145,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064233197,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:13,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357064233197,gsmart,1445575563,103961951
1,15413,01.01.2013 21:17:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357064234235,gsmart,1445575563,103961951
250-2-7803-15413,1133,01.01.2013 21:17:14,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357064234235,gsmart,1445575563,103961951
