ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
112,Владимирская 2, julia,1445601658045,23 Окт 2015 г. 15:00:58,2G,EDGE,1,250,2,7803,22543,-1,-59,1445601519
,ServiceLog, julia,1445601658240,23 Окт 2015 г. 15:00:58,2G,EDGE,1,250,2,7803,22543,-1,-59,1445601519
,ServiceLog, julia,1445601659269,23 Окт 2015 г. 15:00:59,2G,EDGE,1,250,2,7803,22543,-1,-59,1445601519
,ServiceLog, julia,1445601660295,23 Окт 2015 г. 15:01:00,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601519
,ServiceLog, julia,1445601661320,23 Окт 2015 г. 15:01:01,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601519
,ServiceLog, julia,1445601662345,23 Окт 2015 г. 15:01:02,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601519
,ServiceLog, julia,1445601663369,23 Окт 2015 г. 15:01:03,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601664393,23 Окт 2015 г. 15:01:04,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601665418,23 Окт 2015 г. 15:01:05,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601519
,ServiceLog, julia,1445601666442,23 Окт 2015 г. 15:01:06,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601519
,ServiceLog, julia,1445601667467,23 Окт 2015 г. 15:01:07,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601519
,ServiceLog, julia,1445601668491,23 Окт 2015 г. 15:01:08,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601519
,ServiceLog, julia,1445601669515,23 Окт 2015 г. 15:01:09,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601519
,ServiceLog, julia,1445601670538,23 Окт 2015 г. 15:01:10,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601671565,23 Окт 2015 г. 15:01:11,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601672591,23 Окт 2015 г. 15:01:12,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601673614,23 Окт 2015 г. 15:01:13,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
,ServiceLog, julia,1445601674640,23 Окт 2015 г. 15:01:14,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601519
