ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
192,Академическая 2,natalie,1445579864314,23.10.2015 8:57:44,2G,GPRS,250-2-7803-22555,-1,-1,7803,22556,-1,-103,103961951,1445579741
192,Академическая 2,natalie,1445579864314,23.10.2015 8:57:44,2G,GPRS,1,250,2,7803,22555,-1,-59,103961951,1445579741
192,Академическая 2,natalie,1445579864314,23.10.2015 8:57:44,2G,GPRS,250-2-7803-22555,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579864390,23.10.2015 8:57:44,2G,GPRS,1,250,2,7803,22555,-1,-59,103961951,1445579741
,ServiceLog,natalie,1445579864390,23.10.2015 8:57:44,2G,GPRS,250-2-7803-22555,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579864390,23.10.2015 8:57:44,2G,GPRS,250-2-7803-22555,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579865419,23.10.2015 8:57:45,2G,GPRS,1,250,2,7803,22555,-1,-59,103961951,1445579741
,ServiceLog,natalie,1445579865419,23.10.2015 8:57:45,2G,GPRS,250-2-7803-22555,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579865419,23.10.2015 8:57:45,2G,GPRS,250-2-7803-22555,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579866441,23.10.2015 8:57:46,2G,GPRS,1,250,2,7803,22555,-1,-59,103961951,1445579741
,ServiceLog,natalie,1445579866441,23.10.2015 8:57:46,2G,GPRS,250-2-7803-22555,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579866441,23.10.2015 8:57:46,2G,GPRS,250-2-7803-22555,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579867473,23.10.2015 8:57:47,2G,GPRS,1,250,2,7803,22555,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579867473,23.10.2015 8:57:47,2G,GPRS,250-2-7803-22555,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579867473,23.10.2015 8:57:47,2G,GPRS,250-2-7803-22555,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579868493,23.10.2015 8:57:48,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579868493,23.10.2015 8:57:48,2G,GPRS,250-2-7803-2759,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579868493,23.10.2015 8:57:48,2G,GPRS,250-2-7803-2759,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579869518,23.10.2015 8:57:49,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579869518,23.10.2015 8:57:49,2G,GPRS,250-2-7803-2759,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579869518,23.10.2015 8:57:49,2G,GPRS,250-2-7803-2759,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579870542,23.10.2015 8:57:50,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579870542,23.10.2015 8:57:50,2G,GPRS,250-2-7803-2759,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579870542,23.10.2015 8:57:50,2G,GPRS,250-2-7803-2759,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579871570,23.10.2015 8:57:51,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579871570,23.10.2015 8:57:51,2G,GPRS,250-2-7803-2759,-1,-1,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579871570,23.10.2015 8:57:51,2G,GPRS,250-2-7803-2759,-1,-1,7803,22556,-1,-103,103961951,1445579741
,ServiceLog,natalie,1445579872598,23.10.2015 8:57:52,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579873620,23.10.2015 8:57:53,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579874638,23.10.2015 8:57:54,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579875666,23.10.2015 8:57:55,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579876685,23.10.2015 8:57:56,2G,GPRS,1,250,2,7803,2759,-1,-61,103961951,1445579741
,ServiceLog,natalie,1445579877707,23.10.2015 8:57:57,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579877707,23.10.2015 8:57:57,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579878726,23.10.2015 8:57:58,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579878726,23.10.2015 8:57:58,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579879745,23.10.2015 8:57:59,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579879745,23.10.2015 8:57:59,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579880769,23.10.2015 8:58:00,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579880769,23.10.2015 8:58:00,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579881792,23.10.2015 8:58:01,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579881792,23.10.2015 8:58:01,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579882812,23.10.2015 8:58:02,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579882812,23.10.2015 8:58:02,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579883844,23.10.2015 8:58:03,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579883844,23.10.2015 8:58:03,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579884863,23.10.2015 8:58:04,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579884863,23.10.2015 8:58:04,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579885889,23.10.2015 8:58:05,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579885889,23.10.2015 8:58:05,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579886912,23.10.2015 8:58:06,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579886912,23.10.2015 8:58:06,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579887933,23.10.2015 8:58:07,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579887933,23.10.2015 8:58:07,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579888952,23.10.2015 8:58:08,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579888952,23.10.2015 8:58:08,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579889976,23.10.2015 8:58:09,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579889976,23.10.2015 8:58:09,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579890993,23.10.2015 8:58:10,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579890993,23.10.2015 8:58:10,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579892013,23.10.2015 8:58:12,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579892013,23.10.2015 8:58:12,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-67,103961951,1445579741
,ServiceLog,natalie,1445579893034,23.10.2015 8:58:13,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579893034,23.10.2015 8:58:13,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-67,103961951,1445579741
,ServiceLog,natalie,1445579894054,23.10.2015 8:58:14,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579894054,23.10.2015 8:58:14,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-67,103961951,1445579741
,ServiceLog,natalie,1445579895077,23.10.2015 8:58:15,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579895077,23.10.2015 8:58:15,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-67,103961951,1445579741
,ServiceLog,natalie,1445579896096,23.10.2015 8:58:16,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579896096,23.10.2015 8:58:16,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-67,103961951,1445579741
,ServiceLog,natalie,1445579897117,23.10.2015 8:58:17,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579897117,23.10.2015 8:58:17,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579898136,23.10.2015 8:58:18,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579898136,23.10.2015 8:58:18,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579899157,23.10.2015 8:58:19,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579899157,23.10.2015 8:58:19,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579900176,23.10.2015 8:58:20,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579900176,23.10.2015 8:58:20,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579901196,23.10.2015 8:58:21,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579901196,23.10.2015 8:58:21,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579902216,23.10.2015 8:58:22,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579902216,23.10.2015 8:58:22,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579903239,23.10.2015 8:58:23,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579903239,23.10.2015 8:58:23,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579904266,23.10.2015 8:58:24,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579904266,23.10.2015 8:58:24,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579905286,23.10.2015 8:58:25,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579905286,23.10.2015 8:58:25,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-69,103961951,1445579741
,ServiceLog,natalie,1445579906311,23.10.2015 8:58:26,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579906311,23.10.2015 8:58:26,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
,ServiceLog,natalie,1445579907330,23.10.2015 8:58:27,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
,ServiceLog,natalie,1445579907330,23.10.2015 8:58:27,2G,GPRS,250-2-7803-2759,-1,-1,7803,22555,-1,-71,103961951,1445579741
193,Академическая 3,natalie,1445579908277,23.10.2015 8:58:28,2G,GPRS,1,250,2,7803,2759,-1,-51,103961951,1445579741
