Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3991,22 окт. 2015 г. 22:41:10,643,100,250,1,Проспект Большевиков 3,2G,EDGE,-1,-63,1445542871608,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:10,643,7803,250,2,Проспект Большевиков 3,2G,EDGE,-1,-53,1445542871608,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:11,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445542871708,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542871708,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:12,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542872722,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542872722,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:13,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542873738,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542873738,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:14,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542874749,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542874749,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:15,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542875763,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542875763,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:16,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445542876798,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542876798,lena ,1445542870,119655405
1,3991,22 окт. 2015 г. 22:41:17,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445542877815,lena ,1445542870,119655405
250-1-100-3991,14019,22 окт. 2015 г. 22:41:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542877815,lena ,1445542870,119655405
