Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3771,22 окт. 2015 г. 20:54:11,383,100,250,1,Озерки 3,2G,EDGE,-1,-67,1445536451581,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:11,383,-1,-1,-1,Озерки 3,2G,EDGE,-1,-97,1445536451581,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:11,383,7803,250,2,Озерки 3,2G,EDGE,-1,-99,1445536451581,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:12,,100,250,1,ServiceLog,2G,EDGE,-1,-67,1445536452469,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:12,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536452469,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536452469,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:13,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536453495,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:13,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536453495,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536453495,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:14,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536454528,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:14,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536454528,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536454528,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:15,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536455546,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:15,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536455546,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536455546,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:16,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536456575,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:16,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536456575,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536456575,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:17,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536457616,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:17,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536457616,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536457616,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:18,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536458656,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:18,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536458656,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536458656,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:19,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445536459701,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:19,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536459701,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536459701,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:20,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445536460755,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:20,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536460755,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536460755,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:21,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445536461786,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:21,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536461786,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536461786,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:22,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445536462824,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:22,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536462824,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536462824,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:23,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445536463852,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:23,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-97,1445536463852,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-99,1445536463852,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:23,384,100,250,1,Озерки 4,2G,EDGE,-1,-89,1445536464762,lena ,1445536451,119655405
250-1-100-3771,-1,22 окт. 2015 г. 20:54:23,384,-1,-1,-1,Озерки 4,2G,EDGE,-1,-97,1445536464762,lena ,1445536451,119655405
250-1-100-3771,14120,22 окт. 2015 г. 20:54:23,384,7803,250,2,Озерки 4,2G,EDGE,-1,-99,1445536464762,lena ,1445536451,119655405
1,3771,22 окт. 2015 г. 20:54:24,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445536464903,lena ,1445536451,119655405
