Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,14133,22 окт. 2015 г. 21:11:08,333,7803,250,2,Горьковская 3,unknown,unknown,-1,-71,1445537469208,lena ,1445537469,119655405
250-2-7803-14133,-1,22 окт. 2015 г. 21:11:08,333,-1,-1,-1,Горьковская 3,unknown,unknown,-1,-77,1445537469208,lena ,1445537469,119655405
1,14133,22 окт. 2015 г. 21:11:09,,7803,250,2,ServiceLog,unknown,unknown,-1,-71,1445537469814,lena ,1445537469,119655405
250-2-7803-14133,-1,22 окт. 2015 г. 21:11:09,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-77,1445537469814,lena ,1445537469,119655405
1,14133,22 окт. 2015 г. 21:11:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445537470834,lena ,1445537469,119655405
250-2-7803-14133,-1,22 окт. 2015 г. 21:11:10,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537470834,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:11,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537471852,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:11,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537471852,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:12,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537472876,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:12,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537472876,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:13,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537473895,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:13,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537473895,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:14,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537474961,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:14,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537474961,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:16,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537476014,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:16,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537476014,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:17,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537477051,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:17,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537477051,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:18,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537478070,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:18,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537478070,lena ,1445537469,119655405
1,3721,22 окт. 2015 г. 21:11:19,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537479118,lena ,1445537469,119655405
250-1-100-3721,-1,22 окт. 2015 г. 21:11:19,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-77,1445537479118,lena ,1445537469,119655405
