Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3751,22 окт. 2015 г. 21:03:30,363,100,250,1,Пионерская 3,2G,EDGE,-1,-79,1445537011257,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:30,363,-1,-1,-1,Пионерская 3,2G,EDGE,-1,-103,1445537011257,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:31,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537011832,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:31,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537011832,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:32,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537012855,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:32,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537012855,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:33,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537013866,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:33,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537013866,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:34,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537014885,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:34,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537014885,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:35,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537015900,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:35,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537015900,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:36,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537016937,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:36,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537016937,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:37,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445537017964,lena ,1445537011,119655405
250-1-100-3751,-1,22 окт. 2015 г. 21:03:37,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-103,1445537017964,lena ,1445537011,119655405
1,3751,22 окт. 2015 г. 21:03:39,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445537019000,lena ,1445537011,119655405
