ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
633,Улица Дыбенко 3,natalie,1445542711720,22.10.2015 22:38:31,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
633,Улица Дыбенко 3,natalie,1445542711720,22.10.2015 22:38:31,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-65,119655405,1445542711
,ServiceLog,natalie,1445542711983,22.10.2015 22:38:31,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542711983,22.10.2015 22:38:31,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-65,119655405,1445542711
,ServiceLog,natalie,1445542713005,22.10.2015 22:38:33,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542713005,22.10.2015 22:38:33,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542714025,22.10.2015 22:38:34,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542714025,22.10.2015 22:38:34,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542715051,22.10.2015 22:38:35,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542715051,22.10.2015 22:38:35,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542716078,22.10.2015 22:38:36,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542716078,22.10.2015 22:38:36,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542717100,22.10.2015 22:38:37,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542717100,22.10.2015 22:38:37,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-73,119655405,1445542711
,ServiceLog,natalie,1445542718122,22.10.2015 22:38:38,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542718122,22.10.2015 22:38:38,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-73,119655405,1445542711
,ServiceLog,natalie,1445542719141,22.10.2015 22:38:39,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542719141,22.10.2015 22:38:39,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-73,119655405,1445542711
,ServiceLog,natalie,1445542720161,22.10.2015 22:38:40,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542720161,22.10.2015 22:38:40,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-73,119655405,1445542711
,ServiceLog,natalie,1445542721194,22.10.2015 22:38:41,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542721194,22.10.2015 22:38:41,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542722214,22.10.2015 22:38:42,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542722214,22.10.2015 22:38:42,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542723235,22.10.2015 22:38:43,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
,ServiceLog,natalie,1445542723235,22.10.2015 22:38:43,2G,GPRS,250-2-7803-14209,-1,-1,7803,19085,-1,-69,119655405,1445542711
,ServiceLog,natalie,1445542724256,22.10.2015 22:38:44,2G,GPRS,1,250,2,7803,14209,-1,-57,119655405,1445542711
