ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
293,Фрунзенская 3, julia,1445773781569,25 Окт 2015 г. 14:49:41,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773782198,25 Окт 2015 г. 14:49:42,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773783231,25 Окт 2015 г. 14:49:43,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773784256,25 Окт 2015 г. 14:49:44,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773785281,25 Окт 2015 г. 14:49:45,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773786299,25 Окт 2015 г. 14:49:46,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773787316,25 Окт 2015 г. 14:49:47,2G,EDGE,1,250,2,7803,14153,-1,-59,1445773781
,ServiceLog, julia,1445773788334,25 Окт 2015 г. 14:49:48,2G,EDGE,1,250,2,7803,14153,-1,-61,1445773781
,ServiceLog, julia,1445773789353,25 Окт 2015 г. 14:49:49,2G,EDGE,1,250,2,7803,14153,-1,-61,1445773781
,ServiceLog, julia,1445773790376,25 Окт 2015 г. 14:49:50,2G,EDGE,1,250,2,7803,14153,-1,-61,1445773781
,ServiceLog, julia,1445773791394,25 Окт 2015 г. 14:49:51,2G,EDGE,1,250,2,7803,14153,-1,-63,1445773781
,ServiceLog, julia,1445773792413,25 Окт 2015 г. 14:49:52,2G,EDGE,1,250,2,7803,14153,-1,-63,1445773781
,ServiceLog, julia,1445773793432,25 Окт 2015 г. 14:49:53,2G,EDGE,1,250,2,7803,14153,-1,-63,1445773781
,ServiceLog, julia,1445773794450,25 Окт 2015 г. 14:49:54,2G,EDGE,1,250,2,7803,14153,-1,-65,1445773781
294,Фрунзенская 4, julia,1445773795439,25 Окт 2015 г. 14:49:55,2G,EDGE,1,250,2,7803,14153,-1,-65,1445773781
,ServiceLog, julia,1445773795469,25 Окт 2015 г. 14:49:55,2G,EDGE,1,250,2,7803,14153,-1,-65,1445773781
,ServiceLog, julia,1445773796491,25 Окт 2015 г. 14:49:56,2G,EDGE,1,250,2,7803,14153,-1,-67,1445773781
,ServiceLog, julia,1445773797516,25 Окт 2015 г. 14:49:57,2G,EDGE,1,250,2,7803,14153,-1,-69,1445773781
,ServiceLog, julia,1445773798566,25 Окт 2015 г. 14:49:58,2G,EDGE,1,250,2,7803,14153,-1,-69,1445773781
,ServiceLog, julia,1445773799605,25 Окт 2015 г. 14:49:59,2G,EDGE,1,250,2,7803,14153,-1,-69,1445773781
,ServiceLog, julia,1445773800628,25 Окт 2015 г. 14:50:00,2G,EDGE,1,250,2,7803,14153,-1,-71,1445773781
,ServiceLog, julia,1445773801646,25 Окт 2015 г. 14:50:01,2G,EDGE,1,250,2,7803,14153,-1,-73,1445773781
,ServiceLog, julia,1445773802673,25 Окт 2015 г. 14:50:02,2G,EDGE,1,250,2,7803,14153,-1,-75,1445773781
,ServiceLog, julia,1445773803700,25 Окт 2015 г. 14:50:03,2G,EDGE,1,250,2,7803,14153,-1,-77,1445773781
,ServiceLog, julia,1445773804725,25 Окт 2015 г. 14:50:04,2G,EDGE,1,250,2,7803,14153,-1,-79,1445773781
,ServiceLog, julia,1445773805752,25 Окт 2015 г. 14:50:05,2G,EDGE,1,250,2,7803,14153,-1,-81,1445773781
,ServiceLog, julia,1445773806770,25 Окт 2015 г. 14:50:06,2G,EDGE,1,250,2,7803,22407,-1,-81,1445773781
,ServiceLog, julia,1445773807794,25 Окт 2015 г. 14:50:07,2G,EDGE,1,250,2,7803,22407,-1,-81,1445773781
,ServiceLog, julia,1445773808813,25 Окт 2015 г. 14:50:08,2G,EDGE,1,250,2,7803,22407,-1,-79,1445773781
,ServiceLog, julia,1445773809836,25 Окт 2015 г. 14:50:09,2G,EDGE,1,250,2,7803,22407,-1,-77,1445773781
,ServiceLog, julia,1445773810855,25 Окт 2015 г. 14:50:10,2G,EDGE,1,250,2,7803,22407,-1,-75,1445773781
,ServiceLog, julia,1445773811873,25 Окт 2015 г. 14:50:11,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773812894,25 Окт 2015 г. 14:50:12,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773813923,25 Окт 2015 г. 14:50:13,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773814944,25 Окт 2015 г. 14:50:14,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773815967,25 Окт 2015 г. 14:50:15,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773816986,25 Окт 2015 г. 14:50:16,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773818008,25 Окт 2015 г. 14:50:18,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
,ServiceLog, julia,1445773819029,25 Окт 2015 г. 14:50:19,2G,EDGE,1,250,2,7803,22407,-1,-73,1445773781
