ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
163,Лесная 3,natalie,1445579429757,23.10.2015 8:50:29,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
163,Лесная 3,natalie,1445579429757,23.10.2015 8:50:29,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579430663,23.10.2015 8:50:30,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
,ServiceLog,natalie,1445579430663,23.10.2015 8:50:30,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579431690,23.10.2015 8:50:31,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
,ServiceLog,natalie,1445579431690,23.10.2015 8:50:31,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579432715,23.10.2015 8:50:32,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
,ServiceLog,natalie,1445579432715,23.10.2015 8:50:32,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579433735,23.10.2015 8:50:33,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
,ServiceLog,natalie,1445579433735,23.10.2015 8:50:33,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579434758,23.10.2015 8:50:34,2G,GPRS,1,250,2,7803,14164,-1,-53,103961951,1445579429
,ServiceLog,natalie,1445579434758,23.10.2015 8:50:34,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-67,103961951,1445579429
,ServiceLog,natalie,1445579435778,23.10.2015 8:50:35,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579435778,23.10.2015 8:50:35,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-71,103961951,1445579429
,ServiceLog,natalie,1445579436809,23.10.2015 8:50:36,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579436809,23.10.2015 8:50:36,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-71,103961951,1445579429
,ServiceLog,natalie,1445579437830,23.10.2015 8:50:37,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579437830,23.10.2015 8:50:37,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-71,103961951,1445579429
,ServiceLog,natalie,1445579438852,23.10.2015 8:50:38,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579438852,23.10.2015 8:50:38,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-71,103961951,1445579429
,ServiceLog,natalie,1445579439871,23.10.2015 8:50:39,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579439871,23.10.2015 8:50:39,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-77,103961951,1445579429
,ServiceLog,natalie,1445579440893,23.10.2015 8:50:40,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579440893,23.10.2015 8:50:40,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-77,103961951,1445579429
,ServiceLog,natalie,1445579441915,23.10.2015 8:50:41,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579441915,23.10.2015 8:50:41,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-77,103961951,1445579429
,ServiceLog,natalie,1445579442945,23.10.2015 8:50:42,2G,GPRS,1,250,2,7803,14164,-1,-55,103961951,1445579429
,ServiceLog,natalie,1445579442945,23.10.2015 8:50:42,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-77,103961951,1445579429
,ServiceLog,natalie,1445579443966,23.10.2015 8:50:43,2G,GPRS,1,250,2,7803,14164,-1,-61,103961951,1445579429
,ServiceLog,natalie,1445579443966,23.10.2015 8:50:43,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-81,103961951,1445579429
,ServiceLog,natalie,1445579444992,23.10.2015 8:50:44,2G,GPRS,1,250,2,7803,14164,-1,-61,103961951,1445579429
,ServiceLog,natalie,1445579444992,23.10.2015 8:50:44,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-81,103961951,1445579429
164,Лесная 4,natalie,1445579445806,23.10.2015 8:50:45,2G,GPRS,1,250,2,7803,14164,-1,-61,103961951,1445579429
164,Лесная 4,natalie,1445579445806,23.10.2015 8:50:45,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-81,103961951,1445579429
,ServiceLog,natalie,1445579446012,23.10.2015 8:50:46,2G,GPRS,1,250,2,7803,14164,-1,-61,103961951,1445579429
,ServiceLog,natalie,1445579446012,23.10.2015 8:50:46,2G,GPRS,250-2-7803-14164,-1,-1,7803,22558,-1,-81,103961951,1445579429
