ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
922,Крестовский остров 2, julia,1445599518783,23 Окт 2015 г. 14:25:18,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599519301,23 Окт 2015 г. 14:25:19,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599520331,23 Окт 2015 г. 14:25:20,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599521359,23 Окт 2015 г. 14:25:21,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599522387,23 Окт 2015 г. 14:25:22,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599523416,23 Окт 2015 г. 14:25:23,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599524440,23 Окт 2015 г. 14:25:24,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599525464,23 Окт 2015 г. 14:25:25,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599526494,23 Окт 2015 г. 14:25:26,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599527519,23 Окт 2015 г. 14:25:27,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599528543,23 Окт 2015 г. 14:25:28,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599529573,23 Окт 2015 г. 14:25:29,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599530603,23 Окт 2015 г. 14:25:30,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599531636,23 Окт 2015 г. 14:25:31,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599532657,23 Окт 2015 г. 14:25:32,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599533688,23 Окт 2015 г. 14:25:33,2G,EDGE,1,250,2,7803,17509,-1,-57,1445599354
,ServiceLog, julia,1445599534718,23 Окт 2015 г. 14:25:34,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599535742,23 Окт 2015 г. 14:25:35,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599536768,23 Окт 2015 г. 14:25:36,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599537795,23 Окт 2015 г. 14:25:37,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599538820,23 Окт 2015 г. 14:25:38,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599539846,23 Окт 2015 г. 14:25:39,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599540873,23 Окт 2015 г. 14:25:40,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599541897,23 Окт 2015 г. 14:25:41,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599542923,23 Окт 2015 г. 14:25:42,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
,ServiceLog, julia,1445599543946,23 Окт 2015 г. 14:25:43,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
923,Крестовский остров 3, julia,1445599544044,23 Окт 2015 г. 14:25:44,2G,EDGE,1,250,2,7803,17509,-1,-59,1445599354
