ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
143,Площадь Ленина 3,natalie,1445579129843,23.10.2015 8:45:29,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
143,Площадь Ленина 3,natalie,1445579129843,23.10.2015 8:45:29,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-69,103961951,1445579129
143,Площадь Ленина 3,natalie,1445579129843,23.10.2015 8:45:29,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579130105,23.10.2015 8:45:30,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579130105,23.10.2015 8:45:30,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-69,103961951,1445579129
,ServiceLog,natalie,1445579130105,23.10.2015 8:45:30,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579131127,23.10.2015 8:45:31,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579131127,23.10.2015 8:45:31,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-69,103961951,1445579129
,ServiceLog,natalie,1445579131127,23.10.2015 8:45:31,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579132148,23.10.2015 8:45:32,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579132148,23.10.2015 8:45:32,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-67,103961951,1445579129
,ServiceLog,natalie,1445579132148,23.10.2015 8:45:32,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579133182,23.10.2015 8:45:33,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579133182,23.10.2015 8:45:33,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-67,103961951,1445579129
,ServiceLog,natalie,1445579133182,23.10.2015 8:45:33,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579134205,23.10.2015 8:45:34,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579134205,23.10.2015 8:45:34,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-67,103961951,1445579129
,ServiceLog,natalie,1445579134205,23.10.2015 8:45:34,2G,GPRS,250-2-7803-22560,-1,-1,7803,22592,-1,-107,103961951,1445579129
,ServiceLog,natalie,1445579135226,23.10.2015 8:45:35,2G,GPRS,1,250,2,7803,22560,-1,-57,103961951,1445579129
,ServiceLog,natalie,1445579135226,23.10.2015 8:45:35,2G,GPRS,250-2-7803-22560,-1,-1,7803,14212,-1,-67,103961951,1445579129
