ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
202,Гражданский проспект 2,natalie,1445580988866,23.10.2015 9:16:28,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580989511,23.10.2015 9:16:29,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580990530,23.10.2015 9:16:30,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580991547,23.10.2015 9:16:31,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580992569,23.10.2015 9:16:32,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580993591,23.10.2015 9:16:33,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580994610,23.10.2015 9:16:34,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580995628,23.10.2015 9:16:35,2G,GPRS,1,250,2,7803,22414,-1,-75,103961951,1445580810
,ServiceLog,natalie,1445580996657,23.10.2015 9:16:36,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445580996657,23.10.2015 9:16:36,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445580997677,23.10.2015 9:16:37,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445580997677,23.10.2015 9:16:37,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445580998696,23.10.2015 9:16:38,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445580998696,23.10.2015 9:16:38,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445580999719,23.10.2015 9:16:39,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445580999719,23.10.2015 9:16:39,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581000739,23.10.2015 9:16:40,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581000739,23.10.2015 9:16:40,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581001762,23.10.2015 9:16:41,2G,GPRS,1,250,2,7803,22414,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581001762,23.10.2015 9:16:41,2G,GPRS,250-2-7803-22414,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581002786,23.10.2015 9:16:42,2G,GPRS,1,250,2,7803,2757,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581002786,23.10.2015 9:16:42,2G,GPRS,250-2-7803-2757,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581003809,23.10.2015 9:16:43,2G,GPRS,1,250,2,7803,2757,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581003809,23.10.2015 9:16:43,2G,GPRS,250-2-7803-2757,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581004832,23.10.2015 9:16:44,2G,GPRS,1,250,2,7803,2757,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581004832,23.10.2015 9:16:44,2G,GPRS,250-2-7803-2757,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581005855,23.10.2015 9:16:45,2G,GPRS,1,250,2,7803,2757,-1,-73,103961951,1445580810
,ServiceLog,natalie,1445581005855,23.10.2015 9:16:45,2G,GPRS,250-2-7803-2757,-1,-1,7803,2757,-1,-67,103961951,1445580810
,ServiceLog,natalie,1445581006875,23.10.2015 9:16:46,2G,GPRS,1,250,2,7803,2757,-1,-69,103961951,1445580810
,ServiceLog,natalie,1445581007894,23.10.2015 9:16:47,2G,GPRS,1,250,2,7803,2757,-1,-69,103961951,1445580810
,ServiceLog,natalie,1445581008913,23.10.2015 9:16:48,2G,GPRS,1,250,2,7803,2757,-1,-69,103961951,1445580810
203,Гражданский проспект 3,natalie,1445581009580,23.10.2015 9:16:49,2G,GPRS,1,250,2,7803,2757,-1,-69,103961951,1445580810
