ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
303,Технологический институт (син) 3, julia,1445773926142,25 Окт 2015 г. 14:52:06,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773926663,25 Окт 2015 г. 14:52:06,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773927688,25 Окт 2015 г. 14:52:07,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773928707,25 Окт 2015 г. 14:52:08,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773929736,25 Окт 2015 г. 14:52:09,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773930760,25 Окт 2015 г. 14:52:10,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773931779,25 Окт 2015 г. 14:52:11,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773932798,25 Окт 2015 г. 14:52:12,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773933818,25 Окт 2015 г. 14:52:13,2G,EDGE,1,250,2,7803,14048,-1,-67,1445773926
,ServiceLog, julia,1445773934837,25 Окт 2015 г. 14:52:14,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
,ServiceLog, julia,1445773935856,25 Окт 2015 г. 14:52:15,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
,ServiceLog, julia,1445773936874,25 Окт 2015 г. 14:52:16,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
304,Технологический институт (син) 4, julia,1445773937501,25 Окт 2015 г. 14:52:17,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
,ServiceLog, julia,1445773937892,25 Окт 2015 г. 14:52:17,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
,ServiceLog, julia,1445773938919,25 Окт 2015 г. 14:52:18,2G,EDGE,1,250,2,7803,14048,-1,-65,1445773926
,ServiceLog, julia,1445773939939,25 Окт 2015 г. 14:52:19,2G,EDGE,1,250,2,7803,14048,-1,-63,1445773926
,ServiceLog, julia,1445773940964,25 Окт 2015 г. 14:52:20,2G,EDGE,1,250,2,7803,14048,-1,-61,1445773926
,ServiceLog, julia,1445773941996,25 Окт 2015 г. 14:52:21,2G,EDGE,1,250,2,7803,14048,-1,-61,1445773926
,ServiceLog, julia,1445773943024,25 Окт 2015 г. 14:52:23,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773944048,25 Окт 2015 г. 14:52:24,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773945076,25 Окт 2015 г. 14:52:25,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773946103,25 Окт 2015 г. 14:52:26,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773947126,25 Окт 2015 г. 14:52:27,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773948144,25 Окт 2015 г. 14:52:28,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773949162,25 Окт 2015 г. 14:52:29,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773950179,25 Окт 2015 г. 14:52:30,2G,EDGE,1,250,2,7803,14048,-1,-57,1445773926
,ServiceLog, julia,1445773951197,25 Окт 2015 г. 14:52:31,2G,EDGE,1,250,2,7803,14048,-1,-59,1445773926
,ServiceLog, julia,1445773952217,25 Окт 2015 г. 14:52:32,2G,EDGE,1,250,2,7803,14048,-1,-59,1445773926
,ServiceLog, julia,1445773953237,25 Окт 2015 г. 14:52:33,2G,EDGE,1,250,2,7803,14048,-1,-59,1445773926
,ServiceLog, julia,1445773954255,25 Окт 2015 г. 14:52:34,2G,EDGE,1,250,2,7803,14048,-1,-59,1445773926
,ServiceLog, julia,1445773955272,25 Окт 2015 г. 14:52:35,2G,EDGE,1,250,2,7803,14048,-1,-59,1445773926
