Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,12564,22 Окт 2015 г. 20:48:49,403,4711,250,2,Парнас 3,2G,EDGE,-1,-55,1445536130070, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:50,,4711,250,2,ServiceLog,2G,EDGE,-1,-55,1445536130803, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:51,,4711,250,2,ServiceLog,2G,EDGE,-1,-55,1445536131869, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:52,,4711,250,2,ServiceLog,2G,EDGE,-1,-55,1445536132929, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:53,,4711,250,2,ServiceLog,2G,EDGE,-1,-55,1445536133954, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:55,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536135009, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:56,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536136073, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:57,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536137138, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:57,404,4711,250,2,Парнас 4,2G,EDGE,-1,-57,1445536137369, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:58,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536138201, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:48:59,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536139269, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:00,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536140331, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:01,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536141398, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:02,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536142466, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:03,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536143528, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:04,,4711,250,2,ServiceLog,2G,EDGE,-1,-57,1445536144590, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:05,,4711,250,2,ServiceLog,2G,EDGE,-1,-61,1445536145654, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:06,,4711,250,2,ServiceLog,2G,EDGE,-1,-67,1445536146718, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:07,,4711,250,2,ServiceLog,2G,EDGE,-1,-75,1445536147779, julia,1445536128,119655405
1,12564,22 Окт 2015 г. 20:49:08,,4711,250,2,ServiceLog,2G,EDGE,-1,-83,1445536148848, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:09,,4711,250,2,ServiceLog,2G,EDGE,-1,-83,1445536149913, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:10,,4711,250,2,ServiceLog,2G,EDGE,-1,-81,1445536150977, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:12,,4711,250,2,ServiceLog,2G,EDGE,-1,-75,1445536152045, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:13,,4711,250,2,ServiceLog,2G,EDGE,-1,-75,1445536153106, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:14,,4711,250,2,ServiceLog,2G,EDGE,-1,-67,1445536154182, julia,1445536128,119655405
1,22236,22 Окт 2015 г. 20:49:15,,4711,250,2,ServiceLog,2G,EDGE,-1,-59,1445536155252, julia,1445536128,119655405
