ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
863,Обводный канал 3,Stanislav,1418396733014,3G,HSPA,1,250,1,100,65569597,507,-77,1418396733
863,Обводный канал 3,Stanislav,1418396733014,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396733243,3G,HSPA,1,250,1,100,65569597,507,-77,1418396733
,ServiceLog,Stanislav,1418396733243,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396734254,3G,HSPA,1,250,1,100,65569597,507,-77,1418396733
,ServiceLog,Stanislav,1418396734254,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396735272,3G,HSPA,1,250,1,100,65569597,507,-77,1418396733
,ServiceLog,Stanislav,1418396735272,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396736281,3G,HSPA,1,250,1,100,65569597,507,-83,1418396733
,ServiceLog,Stanislav,1418396736281,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396737295,3G,HSPA,1,250,1,100,65569597,507,-83,1418396733
,ServiceLog,Stanislav,1418396737295,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-81,1418396733
,ServiceLog,Stanislav,1418396738311,3G,HSPA,1,250,1,100,65569597,507,-81,1418396733
,ServiceLog,Stanislav,1418396738311,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-77,1418396733
,ServiceLog,Stanislav,1418396739337,3G,HSPA,1,250,1,100,65569597,507,-81,1418396733
,ServiceLog,Stanislav,1418396739337,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-77,1418396733
,ServiceLog,Stanislav,1418396740367,3G,HSPA,1,250,1,100,65569597,507,-75,1418396733
,ServiceLog,Stanislav,1418396740367,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-75,1418396733
,ServiceLog,Stanislav,1418396741404,3G,HSPA,1,250,1,100,65569597,507,-75,1418396733
,ServiceLog,Stanislav,1418396741404,3G,HSPA,250-1-100-65569597,-1,-1,-1,-1,507,-75,1418396733
