ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
703,Спасская 3, julia,1445601519359,23 Окт 2015 г. 14:58:39,2G,EDGE,1,250,2,7803,22550,-1,-67,1445601519
,ServiceLog, julia,1445601519818,23 Окт 2015 г. 14:58:39,2G,EDGE,1,250,2,7803,22550,-1,-67,1445601519
,ServiceLog, julia,1445601520842,23 Окт 2015 г. 14:58:40,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601521867,23 Окт 2015 г. 14:58:41,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601522891,23 Окт 2015 г. 14:58:42,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601523917,23 Окт 2015 г. 14:58:43,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601524941,23 Окт 2015 г. 14:58:44,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601525968,23 Окт 2015 г. 14:58:45,2G,EDGE,1,250,2,7803,22550,-1,-69,1445601519
,ServiceLog, julia,1445601526993,23 Окт 2015 г. 14:58:46,2G,EDGE,1,250,2,7803,22550,-1,-67,1445601519
,ServiceLog, julia,1445601528017,23 Окт 2015 г. 14:58:48,2G,EDGE,1,250,2,7803,22550,-1,-67,1445601519
,ServiceLog, julia,1445601529041,23 Окт 2015 г. 14:58:49,2G,EDGE,1,250,2,7803,22550,-1,-67,1445601519
,ServiceLog, julia,1445601530064,23 Окт 2015 г. 14:58:50,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
,ServiceLog, julia,1445601531092,23 Окт 2015 г. 14:58:51,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
704,Спасская 4, julia,1445601531797,23 Окт 2015 г. 14:58:51,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
,ServiceLog, julia,1445601532119,23 Окт 2015 г. 14:58:52,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
,ServiceLog, julia,1445601533150,23 Окт 2015 г. 14:58:53,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
,ServiceLog, julia,1445601534173,23 Окт 2015 г. 14:58:54,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
,ServiceLog, julia,1445601535199,23 Окт 2015 г. 14:58:55,2G,EDGE,1,250,2,7803,22550,-1,-65,1445601519
