Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3861,22 окт. 2015 г. 22:06:35,433,100,250,1,Обухово 3,2G,EDGE,-1,-57,1445540796068,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:35,433,7803,250,2,Обухово 3,2G,EDGE,-1,-89,1445540796068,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:36,,100,250,1,ServiceLog,2G,EDGE,-1,-57,1445540796592,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540796592,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:37,,100,250,1,ServiceLog,2G,EDGE,-1,-57,1445540797622,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540797622,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:38,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540798657,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540798657,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:39,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540799729,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540799729,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:40,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445540800759,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540800759,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:41,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445540801846,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540801846,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:42,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540802869,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540802869,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:43,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540803893,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540803893,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:44,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445540804910,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540804910,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:45,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445540805929,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540805929,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:46,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445540806944,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540806944,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:47,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445540807966,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540807966,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:47,434,100,250,1,Обухово 4,2G,EDGE,-1,-69,1445540808376,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:47,434,7803,250,2,Обухово 4,2G,EDGE,-1,-89,1445540808376,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:48,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445540808983,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540808983,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:50,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445540810008,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540810008,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:51,,100,250,1,ServiceLog,2G,EDGE,-1,-95,1445540811028,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540811028,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:52,,100,250,1,ServiceLog,2G,EDGE,-1,-95,1445540812054,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540812054,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:53,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540813073,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540813073,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:54,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540814149,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540814149,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:55,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445540815181,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540815181,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:56,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445540816235,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540816235,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:57,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445540817268,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540817268,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:58,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445540818302,lena ,1445540796,119655405
250-1-100-3861,18546,22 окт. 2015 г. 22:06:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540818302,lena ,1445540796,119655405
1,3861,22 окт. 2015 г. 22:06:59,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540819318,lena ,1445540796,119655405
