ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
942,Комендантский проспект 2, julia,1445599916641,23 Окт 2015 г. 14:31:56,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599916662,23 Окт 2015 г. 14:31:56,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599917690,23 Окт 2015 г. 14:31:57,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599918714,23 Окт 2015 г. 14:31:58,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599919740,23 Окт 2015 г. 14:31:59,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599920770,23 Окт 2015 г. 14:32:00,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599921795,23 Окт 2015 г. 14:32:01,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599922818,23 Окт 2015 г. 14:32:02,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599923842,23 Окт 2015 г. 14:32:03,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599924865,23 Окт 2015 г. 14:32:04,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599925896,23 Окт 2015 г. 14:32:05,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599926940,23 Окт 2015 г. 14:32:06,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599928001,23 Окт 2015 г. 14:32:08,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599929077,23 Окт 2015 г. 14:32:09,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599930147,23 Окт 2015 г. 14:32:10,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599931215,23 Окт 2015 г. 14:32:11,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599932281,23 Окт 2015 г. 14:32:12,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599933352,23 Окт 2015 г. 14:32:13,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599934416,23 Окт 2015 г. 14:32:14,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599935480,23 Окт 2015 г. 14:32:15,2G,EDGE,1,250,2,7803,3936,-1,-65,1445599734
,ServiceLog, julia,1445599936543,23 Окт 2015 г. 14:32:16,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599937617,23 Окт 2015 г. 14:32:17,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599938680,23 Окт 2015 г. 14:32:18,2G,EDGE,1,250,2,7803,3936,-1,-67,1445599734
,ServiceLog, julia,1445599939707,23 Окт 2015 г. 14:32:19,2G,EDGE,1,250,2,7803,3936,-1,-69,1445599734
,ServiceLog, julia,1445599940776,23 Окт 2015 г. 14:32:20,2G,EDGE,1,250,2,7803,3936,-1,-69,1445599734
,ServiceLog, julia,1445599941848,23 Окт 2015 г. 14:32:21,2G,EDGE,1,250,2,7803,3936,-1,-71,1445599734
,ServiceLog, julia,1445599942914,23 Окт 2015 г. 14:32:22,2G,EDGE,1,250,2,7803,3936,-1,-71,1445599734
,ServiceLog, julia,1445599943980,23 Окт 2015 г. 14:32:23,2G,EDGE,1,250,2,7803,3936,-1,-71,1445599734
,ServiceLog, julia,1445599945048,23 Окт 2015 г. 14:32:25,2G,EDGE,1,250,2,7803,3936,-1,-69,1445599734
,ServiceLog, julia,1445599946124,23 Окт 2015 г. 14:32:26,2G,EDGE,1,250,2,7803,3936,-1,-69,1445599734
