Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,14133,01.01.2013 9:57:36,343,7803,250,2,Петроградская 3,2G,GPRS,-1,-51,1357023457768,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:36,343,7803,-1,-1,Петроградская 3,2G,GPRS,-1,-93,1357023457768,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023457945,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023457945,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023458975,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023458975,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:40,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023460011,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:40,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023460011,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:41,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023461049,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:41,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023461049,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:42,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023462092,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:42,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357023462092,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:43,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023463123,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:43,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357023463123,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:44,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023464155,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:44,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357023464155,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:45,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023465183,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:45,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357023465183,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023466216,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:46,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357023466216,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:47,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023467772,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:47,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357023467772,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023468807,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357023468807,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:48,344,7803,250,2,Петроградская 4,2G,GPRS,-1,-51,1357023469156,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:48,344,7803,-1,-1,Петроградская 4,2G,GPRS,-1,-93,1357023469156,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023469841,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357023469841,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:50,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023470871,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357023470871,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023471907,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023471907,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023472946,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:52,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023472946,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:53,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023473977,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:53,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023473977,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:55,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023475015,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:55,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023475015,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:56,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023476051,gsmart,1445534800,119655405
250-2-7803-14133,14167,01.01.2013 9:57:56,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-97,1357023476051,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:57,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023477079,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:58,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023478109,gsmart,1445534800,119655405
1,14133,01.01.2013 9:57:59,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023479153,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:00,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023480177,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:01,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023481206,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023482231,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023483261,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023484294,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:05,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023485319,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:06,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023486351,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:07,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023487373,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:08,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023488405,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:09,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023489431,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:10,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023490464,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:11,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023491493,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:12,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023492516,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023493542,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023494566,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:15,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023495596,gsmart,1445534800,119655405
1,14133,01.01.2013 9:58:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357023496625,gsmart,1445534800,119655405
