Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,22621,01.01.2013 21:50:11,43,7803,250,2,Ленинский проспект 3,2G,GPRS,-1,-73,1357066211615,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:11,43,7803,-1,-1,Ленинский проспект 3,2G,GPRS,-1,-79,1357066211615,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:12,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066212242,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:12,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066212242,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066213273,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:13,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066213273,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066214312,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:14,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066214312,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:15,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066215347,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:15,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066215347,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066216392,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:16,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066216392,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066217423,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:17,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066217423,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:18,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066218459,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:18,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066218459,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066219497,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357066219497,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066220529,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066220529,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066221784,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066221784,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066222822,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066222822,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066223857,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:23,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066223857,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066224895,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:24,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066224895,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:25,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066225927,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:25,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066225927,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:26,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066226962,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:26,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066226962,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:26,44,7803,250,2,Ленинский проспект 4,2G,GPRS,-1,-73,1357066227704,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:26,44,7803,-1,-1,Ленинский проспект 4,2G,GPRS,-1,-81,1357066227704,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:28,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066228013,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:28,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066228013,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066229051,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357066229051,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066230082,gsmart,1445577554,103961951
250-2-7803-22621,22621,01.01.2013 21:50:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357066230082,gsmart,1445577554,103961951
1,22621,01.01.2013 21:50:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066231115,gsmart,1445577554,103961951
