Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
-1--1-7803-14163,14163,01.01.2013 12:01:48,653,7803,-1,-1,Ладожская 3,2G,GPRS,-1,-83,1357030908788,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:48,653,-1,-1,-1,Ладожская 3,unknown,unknown,-1,0,1357030908788,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030909727,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:49,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030909727,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030910757,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:50,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030910757,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030911789,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:51,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030911789,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:53,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030913019,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:53,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030913019,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:54,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030914079,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:54,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030914079,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:55,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030915112,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:55,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030915112,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:56,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030916146,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:56,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030916146,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:57,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030917173,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:57,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030917173,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:58,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357030918206,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:58,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030918206,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:01:59,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357030919233,gsmart,1445542251,119655405
1,-1,01.01.2013 12:01:59,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030919233,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:00,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357030920266,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:00,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030920266,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:01,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357030921299,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:01,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030921299,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:02,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030922327,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:02,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030922327,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:03,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030923361,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:03,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030923361,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:03,654,7803,-1,-1,Ладожская 4,2G,GPRS,-1,-83,1357030924211,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:03,654,-1,-1,-1,Ладожская 4,unknown,unknown,-1,0,1357030924211,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:04,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030924396,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:04,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030924396,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:05,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357030925423,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:05,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030925423,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:06,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030926453,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:06,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030926453,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030927483,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:07,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030927483,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:08,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030928515,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:08,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030928515,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:09,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030929550,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:09,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030929550,gsmart,1445542251,119655405
-1--1-7803-14163,14163,01.01.2013 12:02:10,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030930576,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:10,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030930576,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:11,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030931611,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:12,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030932644,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:13,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030933668,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:14,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030934695,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:15,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030935720,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:16,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030936747,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:17,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030937771,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:18,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030938798,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:19,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030939822,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:20,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030940847,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:21,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030941871,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:22,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030942898,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:23,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030943921,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:24,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030944950,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:25,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030945973,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:27,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030947002,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:28,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030948025,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:29,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030949052,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:30,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030950076,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:31,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030951107,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:32,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030952132,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:33,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030953161,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:34,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030954190,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:35,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030955213,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:36,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030956240,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:37,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030957264,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:38,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030958289,gsmart,1445542251,119655405
-1--1-7803-1583,1583,01.01.2013 12:02:39,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030959313,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:39,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030959313,gsmart,1445542251,119655405
-1--1-7803-1583,1583,01.01.2013 12:02:40,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030960343,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:40,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030960343,gsmart,1445542251,119655405
-1--1-7803-1583,1583,01.01.2013 12:02:41,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357030961370,gsmart,1445542251,119655405
1,-1,01.01.2013 12:02:41,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357030961370,gsmart,1445542251,119655405
