Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,22621,01.01.2013 21:55:27,63,7803,250,2,Кировский завод 3,2G,GPRS,-1,-73,1357066527310,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:27,63,7803,-1,-1,Кировский завод 3,2G,GPRS,-1,-89,1357066527310,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:28,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066528101,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:28,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357066528101,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066529131,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357066529131,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066530167,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357066530167,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066531202,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357066531202,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066532232,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357066532232,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066533267,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357066533267,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066534307,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357066534307,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066535342,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:35,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357066535342,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:36,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066536373,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:36,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357066536373,gsmart,1445577869,103961951
1,22621,01.01.2013 21:55:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357066537419,gsmart,1445577869,103961951
250-2-7803-22621,22620,01.01.2013 21:55:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357066537419,gsmart,1445577869,103961951
