Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,19082,01.01.2013 12:04:18,643,7803,250,2,Проспект Большевиков 3,2G,GPRS,-1,-65,1357031059224,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:18,643,7803,-1,-1,Проспект Большевиков 3,2G,GPRS,-1,-71,1357031059224,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031059355,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031059355,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031060383,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031060383,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031061416,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1357031061416,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031062449,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1357031062449,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031063477,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:23,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1357031063477,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031064511,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:24,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1357031064511,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:25,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031065544,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:25,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031065544,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:26,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031066573,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:26,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031066573,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:26,644,7803,250,2,Проспект Большевиков 4,2G,GPRS,-1,-65,1357031067441,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:26,644,7803,-1,-1,Проспект Большевиков 4,2G,GPRS,-1,-71,1357031067441,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:27,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031067606,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:27,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031067606,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:28,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031068641,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:28,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031068641,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031069669,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031069669,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031070702,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031070702,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031071730,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031071730,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031072764,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031072764,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031073799,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031073799,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031074828,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031074828,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031075861,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:35,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031075861,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:36,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031076896,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:36,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031076896,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031077926,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031077926,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031078960,gsmart,1445542401,119655405
250-2-7803-19082,19082,01.01.2013 12:04:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031078960,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031079993,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:41,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031081018,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:42,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031082047,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:43,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031083079,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:44,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031084111,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:45,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031085139,gsmart,1445542401,119655405
250-2-7803-19082,14019,01.01.2013 12:04:45,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-105,1357031085139,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031086171,gsmart,1445542401,119655405
250-2-7803-19082,14019,01.01.2013 12:04:46,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-105,1357031086171,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:47,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031087210,gsmart,1445542401,119655405
250-2-7803-19082,14019,01.01.2013 12:04:47,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-105,1357031087210,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031088245,gsmart,1445542401,119655405
250-2-7803-19082,14019,01.01.2013 12:04:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-105,1357031088245,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031089274,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:50,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031090300,gsmart,1445542401,119655405
1,19082,01.01.2013 12:04:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031091324,gsmart,1445542401,119655405
