Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3981,22 окт. 2015 г. 22:30:51,653,100,250,1,Ладожская 3,2G,EDGE,-1,-67,1445542251365,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:51,653,7803,250,2,Ладожская 3,2G,EDGE,-1,-67,1445542251365,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:52,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542252105,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542252105,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:53,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542253116,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542253116,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:54,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542254137,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542254137,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:55,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542255147,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542255147,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:56,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542256156,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542256156,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:57,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542257167,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542257167,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:58,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542258180,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542258180,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:30:59,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542259190,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:30:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542259190,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:00,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445542260205,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542260205,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:01,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445542261224,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542261224,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:02,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542262232,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542262232,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:03,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445542263244,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542263244,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:04,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445542264267,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542264267,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:05,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445542265277,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542265277,lena ,1445542251,119655405
1,3981,22 окт. 2015 г. 22:31:06,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445542266293,lena ,1445542251,119655405
250-1-100-3981,14163,22 окт. 2015 г. 22:31:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445542266293,lena ,1445542251,119655405
