Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3781,22 окт. 2015 г. 20:42:46,393,100,250,1,Проспект Просвещения 3,2G,EDGE,-1,-51,1445535767189,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:46,393,7803,250,2,Проспект Просвещения 3,2G,EDGE,-1,-103,1445535767189,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:47,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535767546,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535767546,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:48,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535768583,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535768583,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:49,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535769614,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535769614,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:50,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535770627,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535770627,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:51,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535771656,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535771656,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:52,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535772670,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535772670,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:53,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445535773684,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535773684,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:54,,100,250,1,ServiceLog,2G,EDGE,-1,-53,1445535774694,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535774694,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:55,,100,250,1,ServiceLog,2G,EDGE,-1,-53,1445535775719,lena ,1445535767,119655405
250-1-100-3781,1594,22 окт. 2015 г. 20:42:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-103,1445535775719,lena ,1445535767,119655405
1,3781,22 окт. 2015 г. 20:42:56,,100,250,1,ServiceLog,2G,EDGE,-1,-55,1445535776730,lena ,1445535767,119655405
