Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,19082,01.01.2013 12:14:37,653,7803,250,2,Ладожская 3,2G,GPRS,-1,-65,1357031677997,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:37,653,7803,-1,-1,Ладожская 3,2G,GPRS,-1,-69,1357031677997,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031678414,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1357031678414,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031679447,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:39,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1357031679447,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:40,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031680477,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:40,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1357031680477,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:41,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031681510,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:41,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1357031681510,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:42,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031682543,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:42,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031682543,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:43,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031683570,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:43,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031683570,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:44,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031684603,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:44,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031684603,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:45,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031685634,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:45,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031685634,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031686668,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:46,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031686668,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:47,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031687711,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:47,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357031687711,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031688745,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031688745,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031689773,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031689773,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:50,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031690806,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031690806,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:50,654,7803,250,2,Ладожская 4,2G,GPRS,-1,-65,1357031691288,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:50,654,7803,-1,-1,Ладожская 4,2G,GPRS,-1,-71,1357031691288,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031691840,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031691840,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031692870,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:52,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031692870,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:53,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031693904,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:53,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031693904,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:54,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031694939,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:54,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031694939,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:55,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031695968,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:55,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031695968,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:57,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031697003,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:57,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357031697003,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:58,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031698032,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:58,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357031698032,gsmart,1445543020,119655405
1,19082,01.01.2013 12:14:59,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031699067,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:14:59,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357031699067,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:00,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031700103,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:00,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357031700103,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:01,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031701169,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:01,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357031701169,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031702204,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:02,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-107,1357031702204,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031703233,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:03,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-107,1357031703233,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031704270,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:04,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-107,1357031704270,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:05,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031705302,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:05,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-107,1357031705302,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:06,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031706395,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:06,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031706395,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:07,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031707424,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031707424,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:08,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031708458,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:08,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031708458,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:09,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031709494,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:09,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031709494,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:10,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031710524,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:10,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031710524,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:11,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031711562,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:11,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031711562,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:12,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031712594,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:12,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031712594,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031713623,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:13,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031713623,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031714655,gsmart,1445543020,119655405
250-2-7803-19082,14163,01.01.2013 12:15:14,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357031714655,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:15,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031715701,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031716725,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031717754,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:18,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031718779,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031719809,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031720833,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031721862,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031722890,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031723915,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031724943,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:25,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031725967,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:26,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031726995,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:28,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031728019,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031729047,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031730072,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031731098,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031732122,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031733149,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031734174,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031735200,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:36,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031736244,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031737266,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031738298,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031739320,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:40,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031740349,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:41,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031741374,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:42,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031742400,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:43,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031743423,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:43,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357031743423,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:44,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031744470,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:44,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357031744470,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:45,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031745505,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:45,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357031745505,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031746538,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:46,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357031746538,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:47,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031747568,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:47,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1357031747568,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031748602,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357031748602,gsmart,1445543020,119655405
250-2-7803-19082,19082,01.01.2013 12:15:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-111,1357031748602,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031749645,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357031749645,gsmart,1445543020,119655405
250-2-7803-19082,19082,01.01.2013 12:15:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-111,1357031749645,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:50,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031750680,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357031750680,gsmart,1445543020,119655405
250-2-7803-19082,19082,01.01.2013 12:15:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-111,1357031750680,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031751718,gsmart,1445543020,119655405
250-2-7803-19082,19105,01.01.2013 12:15:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1357031751718,gsmart,1445543020,119655405
250-2-7803-19082,19082,01.01.2013 12:15:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-111,1357031751718,gsmart,1445543020,119655405
1,19082,01.01.2013 12:15:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031752757,gsmart,1445543020,119655405
