ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
263,Парк Победы 3, julia,1445760552739,25 Окт 2015 г. 11:09:12,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760552917,25 Окт 2015 г. 11:09:12,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760553944,25 Окт 2015 г. 11:09:13,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760554969,25 Окт 2015 г. 11:09:14,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760555999,25 Окт 2015 г. 11:09:15,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760557017,25 Окт 2015 г. 11:09:17,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760558043,25 Окт 2015 г. 11:09:18,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760559060,25 Окт 2015 г. 11:09:19,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760560080,25 Окт 2015 г. 11:09:20,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760561099,25 Окт 2015 г. 11:09:21,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760562121,25 Окт 2015 г. 11:09:22,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760563150,25 Окт 2015 г. 11:09:23,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
264,Парк Победы 4, julia,1445760564086,25 Окт 2015 г. 11:09:24,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760564167,25 Окт 2015 г. 11:09:24,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760565188,25 Окт 2015 г. 11:09:25,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760566215,25 Окт 2015 г. 11:09:26,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760567252,25 Окт 2015 г. 11:09:27,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760568270,25 Окт 2015 г. 11:09:28,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760552
,ServiceLog, julia,1445760569295,25 Окт 2015 г. 11:09:29,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760552
,ServiceLog, julia,1445760570323,25 Окт 2015 г. 11:09:30,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760552
,ServiceLog, julia,1445760571348,25 Окт 2015 г. 11:09:31,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760572377,25 Окт 2015 г. 11:09:32,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760573404,25 Окт 2015 г. 11:09:33,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760574432,25 Окт 2015 г. 11:09:34,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760575449,25 Окт 2015 г. 11:09:35,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760576468,25 Окт 2015 г. 11:09:36,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760577494,25 Окт 2015 г. 11:09:37,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760578520,25 Окт 2015 г. 11:09:38,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760579545,25 Окт 2015 г. 11:09:39,2G,EDGE,1,250,2,7803,22406,-1,-55,1445760552
,ServiceLog, julia,1445760580563,25 Окт 2015 г. 11:09:40,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760581586,25 Окт 2015 г. 11:09:41,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760582605,25 Окт 2015 г. 11:09:42,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760583623,25 Окт 2015 г. 11:09:43,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760584642,25 Окт 2015 г. 11:09:44,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760585666,25 Окт 2015 г. 11:09:45,2G,EDGE,1,250,2,7803,22406,-1,-57,1445760552
,ServiceLog, julia,1445760586684,25 Окт 2015 г. 11:09:46,2G,EDGE,1,250,2,7803,22406,-1,-59,1445760552
,ServiceLog, julia,1445760587703,25 Окт 2015 г. 11:09:47,2G,EDGE,1,250,2,7803,22406,-1,-59,1445760552
,ServiceLog, julia,1445760588721,25 Окт 2015 г. 11:09:48,2G,EDGE,1,250,2,7803,22406,-1,-61,1445760552
,ServiceLog, julia,1445760589740,25 Окт 2015 г. 11:09:49,2G,EDGE,1,250,2,7803,22406,-1,-61,1445760552
,ServiceLog, julia,1445760590764,25 Окт 2015 г. 11:09:50,2G,EDGE,1,250,2,7803,22406,-1,-61,1445760552
,ServiceLog, julia,1445760591792,25 Окт 2015 г. 11:09:51,2G,EDGE,1,250,2,7803,22406,-1,-63,1445760552
,ServiceLog, julia,1445760592817,25 Окт 2015 г. 11:09:52,2G,EDGE,1,250,2,7803,22406,-1,-63,1445760552
,ServiceLog, julia,1445760593843,25 Окт 2015 г. 11:09:53,2G,EDGE,1,250,2,7803,22406,-1,-63,1445760552
,ServiceLog, julia,1445760594861,25 Окт 2015 г. 11:09:54,2G,EDGE,1,250,2,7803,22406,-1,-65,1445760552
,ServiceLog, julia,1445760595880,25 Окт 2015 г. 11:09:55,2G,EDGE,1,250,2,7803,22406,-1,-65,1445760552
,ServiceLog, julia,1445760596901,25 Окт 2015 г. 11:09:56,2G,EDGE,1,250,2,7803,22406,-1,-65,1445760552
