ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
282,Московские ворота 2,Stanislav,1419414573568,unknown,unknown,1,250,99,14764,90358688,227,-69
,ServiceLog,Stanislav,1419414574551,unknown,unknown,1,250,99,14764,90358688,227,-69
,ServiceLog,Stanislav,1419414575558,unknown,unknown,1,250,99,14764,90358688,227,-69
,ServiceLog,Stanislav,1419414576568,unknown,unknown,1,250,99,14764,90358688,227,-69
,ServiceLog,Stanislav,1419414577578,unknown,unknown,1,250,99,14764,90358688,227,-77
,ServiceLog,Stanislav,1419414578609,unknown,unknown,1,250,99,14764,90358688,227,-77
,ServiceLog,Stanislav,1419414579630,unknown,unknown,1,250,99,14764,90358688,227,-77
,ServiceLog,Stanislav,1419414580668,3G,HSPA,1,250,99,14764,90358688,227,-77
,ServiceLog,Stanislav,1419414581688,3G,HSPA,1,250,1,100,65570097,505,-79
,ServiceLog,Stanislav,1419414582711,3G,HSPA,1,250,1,100,65570097,505,-79
,ServiceLog,Stanislav,1419414583720,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414583720,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-73
,ServiceLog,Stanislav,1419414584747,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414584747,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-73
,ServiceLog,Stanislav,1419414585763,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414585763,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-73
,ServiceLog,Stanislav,1419414586786,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414586786,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-73
,ServiceLog,Stanislav,1419414587805,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-71
,ServiceLog,Stanislav,1419414587805,3G,HSPA,1,250,1,100,65570097,505,-79
,ServiceLog,Stanislav,1419414588841,3G,HSPA,1,250,1,100,65570097,505,-79
,ServiceLog,Stanislav,1419414588841,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-71
,ServiceLog,Stanislav,1419414589852,3G,HSPA,1,250,1,100,65570097,505,-73
,ServiceLog,Stanislav,1419414589852,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-77
,ServiceLog,Stanislav,1419414590863,3G,HSPA,1,250,1,100,65570097,505,-73
,ServiceLog,Stanislav,1419414590863,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-77
,ServiceLog,Stanislav,1419414591872,3G,HSPA,1,250,1,100,65570097,505,-73
,ServiceLog,Stanislav,1419414591872,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-77
,ServiceLog,Stanislav,1419414592908,3G,HSPA,1,250,1,100,65570097,505,-73
,ServiceLog,Stanislav,1419414592908,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-77
,ServiceLog,Stanislav,1419414593922,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414593922,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-79
,ServiceLog,Stanislav,1419414594959,3G,HSPA,1,250,1,100,65570097,505,-75
,ServiceLog,Stanislav,1419414594959,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-79
,ServiceLog,Stanislav,1419414595982,3G,HSPA,1,250,1,100,65570097,505,-81
,ServiceLog,Stanislav,1419414595982,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-79
,ServiceLog,Stanislav,1419414597001,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-79
,ServiceLog,Stanislav,1419414597001,3G,HSPA,1,250,1,100,65570097,505,-81
283,Московские ворота 3,Stanislav,1419414597089,3G,HSPA,1,250,1,100,65570097,505,-81
283,Московские ворота 3,Stanislav,1419414597089,3G,HSPA,250-1-100-65570097,-1,-1,-1,-1,505,-79
