ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
692,Достоевская 2,natalie,1445543576654,22.10.2015 22:52:56,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-95,119655405,1445543497
692,Достоевская 2,natalie,1445543576654,22.10.2015 22:52:56,2G,GPRS,1,250,2,7803,22543,-1,-63,119655405,1445543497
692,Достоевская 2,natalie,1445543576654,22.10.2015 22:52:56,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-63,119655405,1445543497
,ServiceLog,natalie,1445543577013,22.10.2015 22:52:57,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543577013,22.10.2015 22:52:57,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-67,119655405,1445543497
,ServiceLog,natalie,1445543577013,22.10.2015 22:52:57,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-99,119655405,1445543497
,ServiceLog,natalie,1445543578048,22.10.2015 22:52:58,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543578048,22.10.2015 22:52:58,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-67,119655405,1445543497
,ServiceLog,natalie,1445543578048,22.10.2015 22:52:58,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-99,119655405,1445543497
,ServiceLog,natalie,1445543579072,22.10.2015 22:52:59,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543579072,22.10.2015 22:52:59,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-67,119655405,1445543497
,ServiceLog,natalie,1445543579072,22.10.2015 22:52:59,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-99,119655405,1445543497
,ServiceLog,natalie,1445543580103,22.10.2015 22:53:00,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543580103,22.10.2015 22:53:00,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-67,119655405,1445543497
,ServiceLog,natalie,1445543580103,22.10.2015 22:53:00,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-99,119655405,1445543497
,ServiceLog,natalie,1445543581123,22.10.2015 22:53:01,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543581123,22.10.2015 22:53:01,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-67,119655405,1445543497
,ServiceLog,natalie,1445543581123,22.10.2015 22:53:01,2G,GPRS,250-2-7803-22543,-1,-1,7803,18973,-1,-99,119655405,1445543497
,ServiceLog,natalie,1445543582145,22.10.2015 22:53:02,2G,GPRS,1,250,2,7803,22543,-1,-69,119655405,1445543497
,ServiceLog,natalie,1445543582145,22.10.2015 22:53:02,2G,GPRS,250-2-7803-22543,-1,-1,7803,14027,-1,-73,119655405,1445543497
