ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
392,Проспект Просвещения 2,natalie,1445536302894,22.10.2015 20:51:42,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-77,119655405,1445536128
392,Проспект Просвещения 2,natalie,1445536302894,22.10.2015 20:51:42,2G,GPRS,1,250,2,7803,22237,-1,-63,119655405,1445536128
,ServiceLog,natalie,1445536303911,22.10.2015 20:51:43,2G,GPRS,1,250,2,7803,22237,-1,-63,119655405,1445536128
,ServiceLog,natalie,1445536303911,22.10.2015 20:51:43,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-77,119655405,1445536128
,ServiceLog,natalie,1445536304932,22.10.2015 20:51:44,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536304932,22.10.2015 20:51:44,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536305964,22.10.2015 20:51:45,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536305964,22.10.2015 20:51:45,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536306988,22.10.2015 20:51:46,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536306988,22.10.2015 20:51:46,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536308015,22.10.2015 20:51:48,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536308015,22.10.2015 20:51:48,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536309036,22.10.2015 20:51:49,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536309036,22.10.2015 20:51:49,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536310062,22.10.2015 20:51:50,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536310062,22.10.2015 20:51:50,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536311085,22.10.2015 20:51:51,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536311085,22.10.2015 20:51:51,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536312115,22.10.2015 20:51:52,2G,GPRS,1,250,2,7803,22237,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536312115,22.10.2015 20:51:52,2G,GPRS,250-2-7803-22237,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536313152,22.10.2015 20:51:53,2G,GPRS,1,250,2,7803,1594,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536313152,22.10.2015 20:51:53,2G,GPRS,250-2-7803-1594,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536314178,22.10.2015 20:51:54,2G,GPRS,1,250,2,7803,1594,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536314178,22.10.2015 20:51:54,2G,GPRS,250-2-7803-1594,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536315192,22.10.2015 20:51:55,2G,GPRS,1,250,2,7803,1594,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536315192,22.10.2015 20:51:55,2G,GPRS,250-2-7803-1594,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536316219,22.10.2015 20:51:56,2G,GPRS,1,250,2,7803,1594,-1,-69,119655405,1445536128
,ServiceLog,natalie,1445536316219,22.10.2015 20:51:56,2G,GPRS,250-2-7803-1594,-1,-1,7803,1594,-1,-67,119655405,1445536128
,ServiceLog,natalie,1445536317240,22.10.2015 20:51:57,2G,GPRS,1,250,2,7803,1594,-1,-61,119655405,1445536128
,ServiceLog,natalie,1445536318257,22.10.2015 20:51:58,2G,GPRS,1,250,2,7803,1594,-1,-61,119655405,1445536128
,ServiceLog,natalie,1445536319280,22.10.2015 20:51:59,2G,GPRS,1,250,2,7803,1594,-1,-61,119655405,1445536128
,ServiceLog,natalie,1445536320303,22.10.2015 20:52:00,2G,GPRS,1,250,2,7803,1594,-1,-61,119655405,1445536128
393,Проспект Просвещения 3,natalie,1445536321062,22.10.2015 20:52:01,2G,GPRS,1,250,2,7803,1594,-1,-61,119655405,1445536128
