Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,2757,23 Окт 2015 г. 9:16:52,203,7803,250,2,Гражданский проспект 3,2G,EDGE,-1,-65,1445581013847, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445581014030, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445581015096, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445581016144, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445581017209, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445581018275, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:16:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445581019336, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445581020403, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445581021469, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445581022534, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445581023596, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445581024656, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445581025737, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445581026798, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445581027863, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445581028937, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:08,204,7803,250,2,Гражданский проспект 4,2G,EDGE,-1,-73,1445581029831, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445581029999, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445581031068, julia,1445581009,103961951
1,2757,23 Окт 2015 г. 9:17:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445581032142, julia,1445581009,103961951
