ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
912,Чкаловская 2, julia,1445600677263,23 Окт 2015 г. 14:44:37,2G,EDGE,1,250,2,7803,17510,-1,-69,1445600488
,ServiceLog, julia,1445600677713,23 Окт 2015 г. 14:44:37,2G,EDGE,1,250,2,7803,17510,-1,-71,1445600488
,ServiceLog, julia,1445600678741,23 Окт 2015 г. 14:44:38,2G,EDGE,1,250,2,7803,17510,-1,-71,1445600488
,ServiceLog, julia,1445600679766,23 Окт 2015 г. 14:44:39,2G,EDGE,1,250,2,7803,17510,-1,-71,1445600488
,ServiceLog, julia,1445600680794,23 Окт 2015 г. 14:44:40,2G,EDGE,1,250,2,7803,17510,-1,-73,1445600488
,ServiceLog, julia,1445600681820,23 Окт 2015 г. 14:44:41,2G,EDGE,1,250,2,7803,17510,-1,-73,1445600488
,ServiceLog, julia,1445600682845,23 Окт 2015 г. 14:44:42,2G,EDGE,1,250,2,7803,17510,-1,-73,1445600488
,ServiceLog, julia,1445600683871,23 Окт 2015 г. 14:44:43,2G,EDGE,1,250,2,7803,17510,-1,-73,1445600488
,ServiceLog, julia,1445600684897,23 Окт 2015 г. 14:44:44,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600685921,23 Окт 2015 г. 14:44:45,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600686946,23 Окт 2015 г. 14:44:46,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600687970,23 Окт 2015 г. 14:44:47,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600689005,23 Окт 2015 г. 14:44:49,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600690031,23 Окт 2015 г. 14:44:50,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600691056,23 Окт 2015 г. 14:44:51,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600692080,23 Окт 2015 г. 14:44:52,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600693108,23 Окт 2015 г. 14:44:53,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600694133,23 Окт 2015 г. 14:44:54,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600695161,23 Окт 2015 г. 14:44:55,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600696188,23 Окт 2015 г. 14:44:56,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600697211,23 Окт 2015 г. 14:44:57,2G,EDGE,1,250,2,7803,17510,-1,-75,1445600488
,ServiceLog, julia,1445600698235,23 Окт 2015 г. 14:44:58,2G,EDGE,1,250,2,7803,14095,-1,-73,1445600488
,ServiceLog, julia,1445600699265,23 Окт 2015 г. 14:44:59,2G,EDGE,1,250,2,7803,14095,-1,-71,1445600488
,ServiceLog, julia,1445600700290,23 Окт 2015 г. 14:45:00,2G,EDGE,1,250,2,7803,14095,-1,-69,1445600488
,ServiceLog, julia,1445600701309,23 Окт 2015 г. 14:45:01,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600488
913,Чкаловская 3, julia,1445600701524,23 Окт 2015 г. 14:45:01,2G,EDGE,1,250,2,7803,14095,-1,-67,1445600488
