Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3731,22 окт. 2015 г. 21:09:23,343,100,250,1,Петроградская 3,2G,EDGE,-1,-89,1445537363421,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:23,343,7803,250,2,Петроградская 3,2G,EDGE,-1,-101,1445537363421,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:24,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445537364145,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537364145,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:25,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445537365162,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:25,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537365162,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:26,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445537366175,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537366175,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:27,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445537367190,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:27,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537367190,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:28,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445537368212,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:28,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537368212,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:29,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445537369246,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:29,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537369246,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:30,,100,250,1,ServiceLog,2G,EDGE,-1,-97,1445537370263,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:30,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537370263,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:31,,100,250,1,ServiceLog,2G,EDGE,-1,-97,1445537371290,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:31,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537371290,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:32,,100,250,1,ServiceLog,2G,EDGE,-1,-99,1445537372313,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:32,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537372313,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:33,,100,250,1,ServiceLog,2G,EDGE,-1,-99,1445537373377,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:33,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537373377,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:34,,100,250,1,ServiceLog,2G,EDGE,-1,-103,1445537374407,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537374407,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:35,,100,250,1,ServiceLog,2G,EDGE,-1,-103,1445537375451,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537375451,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:36,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537376476,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537376476,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:37,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537377533,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537377533,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:38,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537378553,lena ,1445537363,119655405
250-1-100-3731,22395,22 окт. 2015 г. 21:09:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-101,1445537378553,lena ,1445537363,119655405
1,3731,22 окт. 2015 г. 21:09:39,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537379582,lena ,1445537363,119655405
