ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
342,Петроградская 2,alex,1417273287893,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273288069,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273289253,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273290509,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273291705,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273293099,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273294409,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273295591,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273296951,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273298174,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273299409,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273300611,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273301812,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273303118,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273304408,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273305600,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273306868,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273308322,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273309598,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273310852,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273312076,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273313437,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273314738,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273316018,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273317283,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273318576,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273319853,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273321130,3G,HSDPA,1,250,2,7803,8317776,-1,-113
,ServiceLog,alex,1417273322535,3G,HSDPA,1,250,2,7803,8317776,-1,-113
343,Петроградская 3,alex,1417273323609,3G,HSDPA,1,250,2,7803,8317776,-1,-113
