Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3602,22 окт. 2015 г. 21:20:01,483,100,250,1,Маяковская 3,2G,EDGE,-1,-95,1445538002508,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:01,483,100,250,1,Маяковская 3,2G,EDGE,-1,-107,1445538002508,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:02,,100,250,1,ServiceLog,2G,EDGE,-1,-95,1445538002651,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:02,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538002651,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:03,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445538003662,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:03,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538003662,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:04,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445538004689,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:04,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538004689,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:05,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445538005706,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:05,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538005706,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:06,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445538006733,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:06,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538006733,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:07,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445538007748,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:07,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538007748,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:08,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445538008787,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:08,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538008787,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:09,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445538009796,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:09,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538009796,lena ,1445538001,119655405
1,3602,22 окт. 2015 г. 21:20:10,,100,250,1,ServiceLog,2G,EDGE,-1,-93,1445538010856,lena ,1445538001,119655405
250-1-100-3602,3601,22 окт. 2015 г. 21:20:10,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445538010856,lena ,1445538001,119655405
