ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
272,Электросила 2, julia,1445760384321,25 Окт 2015 г. 11:06:24,2G,EDGE,1,250,2,7803,22408,-1,-67,1445760266
,ServiceLog, julia,1445760385267,25 Окт 2015 г. 11:06:25,2G,EDGE,1,250,2,7803,22408,-1,-67,1445760266
,ServiceLog, julia,1445760386290,25 Окт 2015 г. 11:06:26,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760387307,25 Окт 2015 г. 11:06:27,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760388325,25 Окт 2015 г. 11:06:28,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760389351,25 Окт 2015 г. 11:06:29,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760390372,25 Окт 2015 г. 11:06:30,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760391394,25 Окт 2015 г. 11:06:31,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760392417,25 Окт 2015 г. 11:06:32,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760393435,25 Окт 2015 г. 11:06:33,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760394471,25 Окт 2015 г. 11:06:34,2G,EDGE,1,250,2,7803,22408,-1,-63,1445760266
,ServiceLog, julia,1445760395488,25 Окт 2015 г. 11:06:35,2G,EDGE,1,250,2,7803,22408,-1,-65,1445760266
,ServiceLog, julia,1445760396510,25 Окт 2015 г. 11:06:36,2G,EDGE,1,250,2,7803,22408,-1,-65,1445760266
,ServiceLog, julia,1445760397527,25 Окт 2015 г. 11:06:37,2G,EDGE,1,250,2,7803,22408,-1,-65,1445760266
,ServiceLog, julia,1445760398551,25 Окт 2015 г. 11:06:38,2G,EDGE,1,250,2,7803,22408,-1,-67,1445760266
,ServiceLog, julia,1445760399570,25 Окт 2015 г. 11:06:39,2G,EDGE,1,250,2,7803,22408,-1,-69,1445760266
,ServiceLog, julia,1445760400586,25 Окт 2015 г. 11:06:40,2G,EDGE,1,250,2,7803,22408,-1,-69,1445760266
,ServiceLog, julia,1445760401603,25 Окт 2015 г. 11:06:41,2G,EDGE,1,250,2,7803,22408,-1,-69,1445760266
,ServiceLog, julia,1445760402620,25 Окт 2015 г. 11:06:42,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760403640,25 Окт 2015 г. 11:06:43,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760404661,25 Окт 2015 г. 11:06:44,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760405685,25 Окт 2015 г. 11:06:45,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760406712,25 Окт 2015 г. 11:06:46,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760407737,25 Окт 2015 г. 11:06:47,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
,ServiceLog, julia,1445760408754,25 Окт 2015 г. 11:06:48,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
273,Электросила 3, julia,1445760409126,25 Окт 2015 г. 11:06:49,2G,EDGE,1,250,2,7803,22408,-1,-71,1445760266
