Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,-1,1433,-1,-1,-1,Тульская 3,unknown,unknown,-1,-1,1435827534631,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827534872,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827535910,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827536949,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827537983,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827539015,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827540082,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827541096,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827542133,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827543158,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827544170,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827545204,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827546239,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827547273,vlad,1435827598,321756903
1,-1,1434,-1,-1,-1,Тульская 4,unknown,unknown,-1,-1,1435827547882,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827548304,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827549341,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827550374,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827551408,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827552443,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827553474,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827554505,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827555541,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827556567,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827557592,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827558618,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827559644,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827560678,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827561709,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827562743,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827563780,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827564816,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827565851,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827566884,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827567914,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827568948,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827569960,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827570996,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827572036,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827573069,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827574125,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827575159,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827576206,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827577242,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827578286,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827579333,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827580346,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827581381,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827582421,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827583453,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827584484,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827585521,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827586562,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827587594,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827588627,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827589660,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827590676,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827591688,vlad,1435827598,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827592721,vlad,1435827598,321756903
