Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,800,1343,7788,250,2,Тимирязевская 3,2G,EDGE,-1,-71,1435849359580,Anna,1435846112,449805108
250-2-7788-800,57866,1343,26627,250,99,Тимирязевская 3,2G,EDGE,-1,-79,1435849359580,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435849359777,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849359777,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435849360850,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849360850,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435849361861,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849361861,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435849362937,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849362937,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435849363964,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849363964,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435849365040,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849365040,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-63,1435849366052,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849366052,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-63,1435849367131,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849367131,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435849368141,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849368141,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435849369218,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849369218,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435849370230,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849370230,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435849371309,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849371309,Anna,1435846112,449805108
1,800,1344,7788,250,2,Тимирязевская 4,2G,EDGE,-1,-61,1435849372260,Anna,1435846112,449805108
250-2-7788-800,57866,1344,26627,250,99,Тимирязевская 4,2G,EDGE,-1,-79,1435849372260,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-57,1435849372320,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849372320,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-57,1435849373410,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849373410,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-79,1435849374420,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849374420,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-79,1435849375500,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849375500,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-91,1435849376511,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849376511,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-91,1435849377591,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849377591,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-83,1435849378612,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849378612,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-83,1435849379689,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849379689,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-51,1435849380702,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849380702,Anna,1435846112,449805108
1,800,,7788,250,2,ServiceLog,2G,EDGE,-1,-51,1435849381780,Anna,1435846112,449805108
250-2-7788-800,57866,,26627,250,99,ServiceLog,2G,EDGE,-1,-79,1435849381780,Anna,1435846112,449805108
