ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
983,Октябрьская (КРЛ) 3,Andrey,1435916299593,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916300430,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916301464,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916302498,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916303533,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916304608,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916305652,2G,EDGE,1,250,2,7736,340,-1,-67,244724959,1435916299
,ServiceLog,Andrey,1435916306697,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
,ServiceLog,Andrey,1435916307763,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
,ServiceLog,Andrey,1435916308799,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
984,Октябрьская (КРЛ) 4,Andrey,1435916309700,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
,ServiceLog,Andrey,1435916309832,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
,ServiceLog,Andrey,1435916310855,2G,EDGE,1,250,2,7736,340,-1,-69,244724959,1435916299
,ServiceLog,Andrey,1435916311901,2G,EDGE,1,250,2,7736,340,-1,-73,244724959,1435916299
,ServiceLog,Andrey,1435916312996,2G,EDGE,1,250,2,7736,340,-1,-73,244724959,1435916299
,ServiceLog,Andrey,1435916314031,2G,EDGE,1,250,2,7736,340,-1,-75,244724959,1435916299
,ServiceLog,Andrey,1435916315081,2G,EDGE,1,250,2,7736,340,-1,-77,244724959,1435916299
,ServiceLog,Andrey,1435916316120,2G,EDGE,1,250,2,7736,340,-1,-81,244724959,1435916299
,ServiceLog,Andrey,1435916317210,2G,EDGE,1,250,2,7736,340,-1,-83,244724959,1435916299
,ServiceLog,Andrey,1435916318261,2G,EDGE,1,250,2,7736,340,-1,-83,244724959,1435916299
,ServiceLog,Andrey,1435916319282,2G,EDGE,1,250,2,7736,340,-1,-87,244724959,1435916299
,ServiceLog,Andrey,1435916320304,2G,EDGE,1,250,2,7736,340,-1,-91,244724959,1435916299
,ServiceLog,Andrey,1435916321331,2G,EDGE,1,250,2,7736,340,-1,-95,244724959,1435916299
,ServiceLog,Andrey,1435916322370,2G,EDGE,1,250,2,7736,340,-1,-97,244724959,1435916299
,ServiceLog,Andrey,1435916323413,2G,EDGE,1,250,2,7736,340,-1,-97,244724959,1435916299
,ServiceLog,Andrey,1435916324425,2G,EDGE,1,250,2,7736,340,-1,-97,244724959,1435916299
,ServiceLog,Andrey,1435916325452,2G,EDGE,1,250,2,7736,340,-1,-97,244724959,1435916299
,ServiceLog,Andrey,1435916326545,2G,EDGE,1,250,2,7736,340,-1,-97,244724959,1435916299
