ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
693,Проспект Мира (КЛЦ) 3,Kolka,1433356686766,3G,HSPA,1,250,99,26627,129593727,-1,-91
693,Проспект Мира (КЛЦ) 3,Kolka,1433356686766,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,12
,ServiceLog,Kolka,1433356687054,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356687054,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,12
,ServiceLog,Kolka,1433356688097,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356688097,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,12
,ServiceLog,Kolka,1433356689145,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356689145,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,12
,ServiceLog,Kolka,1433356690206,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356690206,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,12
,ServiceLog,Kolka,1433356691251,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,11
,ServiceLog,Kolka,1433356691251,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356692289,3G,HSPA,1,250,99,26627,129593727,-1,-91
,ServiceLog,Kolka,1433356692289,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,11
,ServiceLog,Kolka,1433356693317,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,11
,ServiceLog,Kolka,1433356693317,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356694378,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356694378,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,11
,ServiceLog,Kolka,1433356695409,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,11
,ServiceLog,Kolka,1433356695409,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356696449,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356696449,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356697488,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356697488,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356698530,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356698530,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356699590,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356699590,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356700627,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356700627,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356701664,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356701664,3G,HSPA,1,250,99,26627,129593727,-1,-97
694,Проспект Мира (КЛЦ) 4,Kolka,1433356702621,3G,HSPA,1,250,99,26627,129593727,-1,-97
694,Проспект Мира (КЛЦ) 4,Kolka,1433356702621,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356702704,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356702704,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356703736,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356703736,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356704781,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356704781,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356705825,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356705825,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,9
,ServiceLog,Kolka,1433356706869,3G,HSPA,1,250,99,26627,129593727,-1,-97
,ServiceLog,Kolka,1433356706869,3G,UMTS,250-99-26627-129593727,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356707898,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356707898,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356709007,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356709007,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356710039,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356710039,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356711080,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356711080,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356712111,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356712111,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356713164,3G,UMTS,250-99-26627-19055,-1,-1,-1,-1,62,5
,ServiceLog,Kolka,1433356713164,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356714216,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356715245,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356716275,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356717315,2G,GPRS,1,250,99,26627,19055,-1,-97
,ServiceLog,Kolka,1433356718348,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356719385,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356720423,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356721473,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356722508,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356723555,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356724591,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356725642,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356726681,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356727709,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356728748,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356729779,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356730801,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356731847,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356732876,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356733919,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356734938,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356735974,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356736991,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356738009,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356739034,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356740068,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356741085,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356742116,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356743152,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356744182,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356745210,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356746239,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356747266,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356748299,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356749326,2G,GPRS,1,250,99,26627,19055,-1,-89
,ServiceLog,Kolka,1433356750360,2G,GPRS,1,250,99,26627,19055,-1,-89
