ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
992,Шаболовская 2,Andrey,1435828473610,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828473825,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828474843,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828475878,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828476957,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828477990,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828479092,3G,HSDPA,1,250,2,7736,10308327,-1,-85,321756903,1435828371
,ServiceLog,Andrey,1435828480155,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828481286,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828482368,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828483424,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828484461,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828485526,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828486591,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828487726,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828488758,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828489838,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828490977,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828492013,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828493053,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828494088,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828495125,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828496226,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828497302,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828498427,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
,ServiceLog,Andrey,1435828499536,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
993,Шаболовская 3,Andrey,1435828500121,3G,HSDPA,1,250,2,7736,10308327,-1,-87,321756903,1435828371
