ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
692,Проспект Мира (КЛЦ) 2,Andrey,1435843407137,2G,EDGE,1,250,2,7763,275,-1,-77,449805108,1435843291
,ServiceLog,Andrey,1435843408058,2G,EDGE,1,250,2,7763,275,-1,-79,449805108,1435843291
,ServiceLog,Andrey,1435843409137,2G,EDGE,1,250,2,7763,275,-1,-81,449805108,1435843291
,ServiceLog,Andrey,1435843410161,2G,EDGE,1,250,2,7763,275,-1,-81,449805108,1435843291
,ServiceLog,Andrey,1435843411212,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843412249,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843413306,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843414389,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843415458,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843416516,2G,EDGE,1,250,2,7763,275,-1,-83,449805108,1435843291
,ServiceLog,Andrey,1435843417595,2G,EDGE,1,250,2,7763,275,-1,-81,449805108,1435843291
,ServiceLog,Andrey,1435843418650,2G,EDGE,1,250,2,7763,275,-1,-79,449805108,1435843291
,ServiceLog,Andrey,1435843419689,2G,EDGE,1,250,2,7763,275,-1,-79,449805108,1435843291
,ServiceLog,Andrey,1435843420745,2G,EDGE,1,250,2,7763,275,-1,-77,449805108,1435843291
,ServiceLog,Andrey,1435843421794,2G,EDGE,1,250,2,7763,275,-1,-77,449805108,1435843291
,ServiceLog,Andrey,1435843422813,2G,EDGE,1,250,2,7763,275,-1,-75,449805108,1435843291
,ServiceLog,Andrey,1435843423840,2G,EDGE,1,250,2,7763,275,-1,-75,449805108,1435843291
,ServiceLog,Andrey,1435843424917,2G,EDGE,1,250,2,7763,275,-1,-73,449805108,1435843291
,ServiceLog,Andrey,1435843426015,2G,EDGE,1,250,2,7763,275,-1,-73,449805108,1435843291
,ServiceLog,Andrey,1435843427093,2G,EDGE,1,250,2,7763,275,-1,-71,449805108,1435843291
,ServiceLog,Andrey,1435843428168,2G,EDGE,1,250,2,7763,275,-1,-71,449805108,1435843291
,ServiceLog,Andrey,1435843429209,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
,ServiceLog,Andrey,1435843430215,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
,ServiceLog,Andrey,1435843431227,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
,ServiceLog,Andrey,1435843432267,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
,ServiceLog,Andrey,1435843433398,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
,ServiceLog,Andrey,1435843434431,2G,EDGE,1,250,2,7763,275,-1,-69,449805108,1435843291
