ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1362,Савеловская 2,Andrey,1435844097877,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844098725,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844099763,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844100918,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844101978,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844103031,2G,EDGE,1,250,2,7763,420,-1,-61,449805108,1435844002
,ServiceLog,Andrey,1435844104086,2G,EDGE,1,250,2,7763,420,-1,-61,449805108,1435844002
,ServiceLog,Andrey,1435844105235,2G,EDGE,1,250,2,7763,420,-1,-61,449805108,1435844002
,ServiceLog,Andrey,1435844106255,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844107295,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844108373,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844109394,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844110524,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844111588,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844112625,2G,EDGE,1,250,2,7763,420,-1,-63,449805108,1435844002
,ServiceLog,Andrey,1435844113679,2G,EDGE,1,250,2,7763,420,-1,-61,449805108,1435844002
,ServiceLog,Andrey,1435844114804,2G,EDGE,1,250,2,7763,420,-1,-59,449805108,1435844002
,ServiceLog,Andrey,1435844115939,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844116993,2G,EDGE,1,250,2,7763,420,-1,-57,449805108,1435844002
,ServiceLog,Andrey,1435844118023,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844119049,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844120065,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844121120,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844122148,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844123214,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844124289,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
,ServiceLog,Andrey,1435844125364,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
1363,Савеловская 3,Andrey,1435844125635,2G,EDGE,1,250,2,7763,420,-1,-55,449805108,1435844002
