Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,10292790,1003,7736,250,2,Ленинский проспект 3,3G,HSDPA,484,-79,1435842033879,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-79,1435842034883,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-79,1435842035894,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-79,1435842036964,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-85,1435842037975,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-85,1435842039046,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-83,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842040062,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842040062,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-83,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842041101,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842041101,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-83,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842042134,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842042134,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-83,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842043214,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842043214,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-85,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842044232,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842044232,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-85,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842045313,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842045313,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-81,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842046336,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842046336,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-81,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842047433,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842047433,Anna,1435838786,778927166
1,10292790,1004,7736,250,2,Ленинский проспект 4,3G,HSDPA,484,-81,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-109,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-111,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-111,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-111,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-111,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-111,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-113,1435842048162,Anna,1435838786,778927166
250-2-7736-10292790,-1,1004,-1,-1,-1,Ленинский проспект 4,3G,HSDPA,-1,-113,1435842048162,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-81,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842048454,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842048454,Anna,1435838786,778927166
1,10292790,,7736,250,2,ServiceLog,3G,HSDPA,484,-81,1435842049541,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-109,1435842049541,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842049541,Anna,1435838786,778927166
250-2-7736-10292790,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842049541,Anna,1435838786,778927166
