Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,640,2193,7763,250,2,Сретенский бульвар 3,2G,EDGE,-1,-77,1435912940928,Anna,1435909691,77603657
250-2-7763-640,640,2193,7763,250,2,Сретенский бульвар 3,2G,EDGE,-1,-101,1435912940928,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435912941310,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912941310,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435912942394,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912942394,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435912943406,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912943406,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435912944480,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912944480,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435912945490,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912945490,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435912946529,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912946529,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435912947541,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912947541,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435912948625,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912948625,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435912949639,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912949639,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435912950677,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912950677,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435912951692,Anna,1435909691,77603657
250-2-7763-640,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-101,1435912951692,Anna,1435909691,77603657
1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435912952719,Anna,1435909691,77603657
