Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,250,683,7763,250,2,Новослободская 3,2G,EDGE,-1,-81,1435846538222,Anna,1435843291,449805108
250-2-7763-250,11041,683,660,250,1,Новослободская 3,2G,EDGE,-1,-105,1435846538222,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435846538690,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846538690,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435846539771,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846539771,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435846540791,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846540791,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435846541871,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846541871,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435846542886,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846542886,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435846543957,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846543957,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435846544969,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846544969,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435846546052,Anna,1435843291,449805108
250-2-7763-250,11041,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1435846546052,Anna,1435843291,449805108
1,250,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435846547063,Anna,1435843291,449805108
