ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
2162,Славянский бульвар 2,md,1417616417037,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616417740,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616418784,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616419803,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616420819,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616421841,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616422885,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616423930,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616424974,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616425992,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616427043,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616428091,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616429134,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616430174,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616431186,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616432326,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417616433345,2G,EDGE,1,250,1,660,11971,-1,-75
,ServiceLog,md,1417616434380,2G,EDGE,1,250,1,660,11971,-1,-75
,ServiceLog,md,1417616435396,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616436413,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616437443,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616438470,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616439495,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616440541,2G,EDGE,1,250,1,660,11971,-1,-83
,ServiceLog,md,1417616441562,2G,EDGE,1,250,1,660,11971,-1,-83
2163,Славянский бульвар 3,md,1417616442214,2G,EDGE,1,250,1,660,11971,-1,-83
