ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1532,Крестьянская застава 2,Andrey,1435909108354,2G,EDGE,1,250,2,7763,510,-1,-71,77603657,1435908980
,ServiceLog,Andrey,1435909108955,2G,EDGE,1,250,2,7763,510,-1,-71,77603657,1435908980
,ServiceLog,Andrey,1435909109972,2G,EDGE,1,250,2,7763,510,-1,-71,77603657,1435908980
,ServiceLog,Andrey,1435909111020,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909112040,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909113077,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909114144,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909115166,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909116279,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909117321,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909118368,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
,ServiceLog,Andrey,1435909119481,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909120521,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909121578,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909122620,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909123663,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909124777,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909125796,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909126960,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909128006,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909129042,2G,EDGE,1,250,2,7763,510,-1,-75,77603657,1435908980
,ServiceLog,Andrey,1435909130173,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
1533,Крестьянская застава 3,Andrey,1435909130926,2G,EDGE,1,250,2,7763,510,-1,-73,77603657,1435908980
