ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1582,Братиславская 2,Andrey,1435908002319,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908002725,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908003768,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908004798,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908005821,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908006871,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908007919,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908008989,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908010055,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908011105,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908012149,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908013180,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908014262,2G,EDGE,1,250,2,7744,1450,-1,-75,77603657,1435907884
,ServiceLog,Andrey,1435908015304,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908016334,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908017465,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908018542,2G,EDGE,1,250,2,7744,1450,-1,-73,77603657,1435907884
,ServiceLog,Andrey,1435908019592,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908020628,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908021712,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908022832,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
,ServiceLog,Andrey,1435908023901,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
1583,Братиславская 3,Andrey,1435908024135,2G,EDGE,1,250,2,7744,1450,-1,-71,77603657,1435907884
