ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1332,Петровско-Разумовская 2,Andrey,1435845938084,2G,EDGE,1,250,2,7788,830,-1,-67,449805108,1435845772
,ServiceLog,Andrey,1435845938905,2G,EDGE,1,250,2,7788,830,-1,-67,449805108,1435845772
,ServiceLog,Andrey,1435845939955,2G,EDGE,1,250,2,7788,830,-1,-71,449805108,1435845772
,ServiceLog,Andrey,1435845940993,2G,EDGE,1,250,2,7788,830,-1,-73,449805108,1435845772
,ServiceLog,Andrey,1435845942023,2G,EDGE,1,250,2,7788,830,-1,-73,449805108,1435845772
,ServiceLog,Andrey,1435845943059,2G,EDGE,1,250,2,7788,830,-1,-75,449805108,1435845772
,ServiceLog,Andrey,1435845944185,2G,EDGE,1,250,2,7788,830,-1,-75,449805108,1435845772
,ServiceLog,Andrey,1435845945225,2G,EDGE,1,250,2,7788,830,-1,-75,449805108,1435845772
,ServiceLog,Andrey,1435845946338,2G,EDGE,1,250,2,7788,830,-1,-75,449805108,1435845772
,ServiceLog,Andrey,1435845947449,2G,EDGE,1,250,2,7788,830,-1,-73,449805108,1435845772
,ServiceLog,Andrey,1435845948471,2G,EDGE,1,250,2,7788,830,-1,-73,449805108,1435845772
,ServiceLog,Andrey,1435845949499,2G,EDGE,1,250,2,7788,830,-1,-73,449805108,1435845772
,ServiceLog,Andrey,1435845950601,2G,EDGE,1,250,2,7788,830,-1,-71,449805108,1435845772
,ServiceLog,Andrey,1435845951643,2G,EDGE,1,250,2,7788,830,-1,-71,449805108,1435845772
,ServiceLog,Andrey,1435845952688,2G,EDGE,1,250,2,7788,830,-1,-71,449805108,1435845772
,ServiceLog,Andrey,1435845953716,2G,EDGE,1,250,2,7788,830,-1,-69,449805108,1435845772
,ServiceLog,Andrey,1435845954743,2G,EDGE,1,250,2,7788,830,-1,-69,449805108,1435845772
,ServiceLog,Andrey,1435845955783,2G,EDGE,1,250,2,7788,830,-1,-67,449805108,1435845772
,ServiceLog,Andrey,1435845956819,2G,EDGE,1,250,2,7788,830,-1,-67,449805108,1435845772
,ServiceLog,Andrey,1435845957937,2G,EDGE,1,250,2,7788,830,-1,-67,449805108,1435845772
,ServiceLog,Andrey,1435845959020,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
,ServiceLog,Andrey,1435845960059,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
,ServiceLog,Andrey,1435845961113,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
,ServiceLog,Andrey,1435845962164,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
,ServiceLog,Andrey,1435845963208,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
1333,Петровско-Разумовская 3,Andrey,1435845964118,2G,EDGE,1,250,2,7788,830,-1,-65,449805108,1435845772
