Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1010,1003,7736,250,2,Ленинский проспект 3,2G,EDGE,-1,-61,1435907377475,Anna,1435904128,828403345
250-2-7736-1010,-1,1003,-1,-1,-1,Ленинский проспект 3,2G,EDGE,-1,-111,1435907377475,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63,1435907378425,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907378425,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63,1435907379463,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907379463,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-61,1435907380475,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907380475,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-61,1435907381547,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907381547,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-67,1435907382559,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907382559,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-67,1435907383639,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907383639,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63,1435907384650,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907384650,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63,1435907385727,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907385727,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-59,1435907386738,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907386738,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-59,1435907387815,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907387815,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-55,1435907388833,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907388833,Anna,1435904128,828403345
1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-55,1435907389911,Anna,1435904128,828403345
250-2-7736-1010,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435907389911,Anna,1435904128,828403345
1,1010,1004,7736,250,2,Ленинский проспект 4,2G,EDGE,-1,-55,1435907390716,Anna,1435904128,828403345
