ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1923,Улица Скобелевская 3,bishop,1417191244358,3G,UMTS,1,250,1,655,7803662,-1,-55
,ServiceLog,bishop,1417191244954,3G,UMTS,1,250,1,655,7803662,-1,-55
,ServiceLog,bishop,1417191245970,3G,UMTS,1,250,1,655,7803662,-1,-55
,ServiceLog,bishop,1417191247006,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191248020,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191249047,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191250087,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191251102,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191252373,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191253389,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191254421,3G,UMTS,1,250,1,655,7803662,-1,-57
1924,Улица Скобелевская 4,bishop,1417191255069,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191255452,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191256483,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191257525,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191258554,3G,UMTS,1,250,1,655,7803662,-1,-57
,ServiceLog,bishop,1417191259582,3G,UMTS,1,250,1,655,7803662,-1,-59
,ServiceLog,bishop,1417191260610,3G,UMTS,1,250,1,655,7803662,-1,-59
,ServiceLog,bishop,1417191261639,3G,UMTS,1,250,1,655,7803662,-1,-63
,ServiceLog,bishop,1417191262655,3G,UMTS,1,250,1,655,7803662,-1,-63
,ServiceLog,bishop,1417191263684,3G,UMTS,1,250,1,655,7803662,-1,-63
,ServiceLog,bishop,1417191264715,3G,UMTS,1,250,1,655,7803662,-1,-67
,ServiceLog,bishop,1417191265735,3G,UMTS,1,250,1,655,7803662,-1,-67
,ServiceLog,bishop,1417191266749,3G,UMTS,1,250,1,655,7803662,-1,-73
,ServiceLog,bishop,1417191267789,3G,UMTS,1,250,1,655,7803662,-1,-73
,ServiceLog,bishop,1417191268817,3G,UMTS,1,250,1,655,7803662,-1,-73
,ServiceLog,bishop,1417191269832,3G,UMTS,1,250,1,655,7803662,-1,-77
,ServiceLog,bishop,1417191270867,3G,UMTS,1,250,1,655,7803662,-1,-77
,ServiceLog,bishop,1417191271906,3G,UMTS,1,250,1,655,7803662,-1,-79
,ServiceLog,bishop,1417191272945,3G,UMTS,1,250,1,655,7803662,-1,-79
,ServiceLog,bishop,1417191273970,3G,UMTS,1,250,1,655,7803662,-1,-79
,ServiceLog,bishop,1417191275002,3G,UMTS,1,250,1,655,7803662,-1,-83
,ServiceLog,bishop,1417191276032,3G,UMTS,1,250,1,655,7803662,-1,-83
,ServiceLog,bishop,1417191277056,3G,UMTS,1,250,1,655,7803662,-1,-83
,ServiceLog,bishop,1417191278092,3G,UMTS,1,250,1,655,7803662,-1,-83
,ServiceLog,bishop,1417191279108,3G,UMTS,1,250,1,655,7803662,-1,-83
,ServiceLog,bishop,1417191280145,3G,UMTS,1,250,1,655,7803662,-1,-85
