ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
742,Добрынинская 2,Andrey,1435904824831,2G,EDGE,1,250,2,7736,350,-1,-57,828403345,1435904753
,ServiceLog,Andrey,1435904825138,2G,EDGE,1,250,2,7736,350,-1,-57,828403345,1435904753
,ServiceLog,Andrey,1435904826152,2G,EDGE,1,250,2,7736,350,-1,-59,828403345,1435904753
,ServiceLog,Andrey,1435904827189,2G,EDGE,1,250,2,7736,350,-1,-61,828403345,1435904753
,ServiceLog,Andrey,1435904828230,2G,EDGE,1,250,2,7736,350,-1,-63,828403345,1435904753
,ServiceLog,Andrey,1435904829271,2G,EDGE,1,250,2,7736,350,-1,-63,828403345,1435904753
,ServiceLog,Andrey,1435904830309,2G,EDGE,1,250,2,7736,350,-1,-63,828403345,1435904753
,ServiceLog,Andrey,1435904831316,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904832356,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904833387,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904834443,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904835532,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904836587,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904837616,2G,EDGE,1,250,2,7736,350,-1,-65,828403345,1435904753
,ServiceLog,Andrey,1435904838664,2G,EDGE,1,250,2,7736,350,-1,-67,828403345,1435904753
,ServiceLog,Andrey,1435904839790,2G,EDGE,1,250,2,7736,350,-1,-67,828403345,1435904753
,ServiceLog,Andrey,1435904840819,2G,EDGE,1,250,2,7736,350,-1,-67,828403345,1435904753
,ServiceLog,Andrey,1435904841849,2G,EDGE,1,250,2,7736,350,-1,-69,828403345,1435904753
,ServiceLog,Andrey,1435904842986,2G,EDGE,1,250,2,7736,350,-1,-69,828403345,1435904753
,ServiceLog,Andrey,1435904844117,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904845264,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904846305,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904847348,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904848465,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904849504,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904850544,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904851607,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904852709,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904853793,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904854860,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904855892,2G,EDGE,1,250,2,7736,350,-1,-73,828403345,1435904753
,ServiceLog,Andrey,1435904856933,2G,EDGE,1,250,2,7736,350,-1,-73,828403345,1435904753
,ServiceLog,Andrey,1435904858051,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904859118,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904860192,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904861293,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904862374,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904863405,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904864439,2G,EDGE,1,250,2,7736,350,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904865617,2G,EDGE,1,250,2,7736,350,-1,-73,828403345,1435904753
,ServiceLog,Andrey,1435904866744,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904867774,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904868805,2G,EDGE,1,250,2,7736,350,-1,-79,828403345,1435904753
,ServiceLog,Andrey,1435904869945,2G,EDGE,1,250,2,7736,350,-1,-79,828403345,1435904753
,ServiceLog,Andrey,1435904870983,2G,EDGE,1,250,2,7736,350,-1,-79,828403345,1435904753
,ServiceLog,Andrey,1435904872017,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904873088,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904874190,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904875286,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904876386,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904877414,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904878441,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904879564,2G,EDGE,1,250,2,7736,350,-1,-75,828403345,1435904753
,ServiceLog,Andrey,1435904880624,2G,EDGE,1,250,2,7736,350,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904881682,2G,EDGE,1,250,2,7736,350,-1,-81,828403345,1435904753
,ServiceLog,Andrey,1435904882786,2G,EDGE,1,250,2,7736,350,-1,-83,828403345,1435904753
,ServiceLog,Andrey,1435904883911,2G,EDGE,1,250,2,7736,360,-1,-87,828403345,1435904753
,ServiceLog,Andrey,1435904884946,2G,EDGE,1,250,2,7736,360,-1,-85,828403345,1435904753
,ServiceLog,Andrey,1435904885978,2G,EDGE,1,250,2,7736,360,-1,-81,828403345,1435904753
,ServiceLog,Andrey,1435904887023,2G,EDGE,1,250,2,7736,360,-1,-77,828403345,1435904753
,ServiceLog,Andrey,1435904888126,2G,EDGE,1,250,2,7736,360,-1,-71,828403345,1435904753
,ServiceLog,Andrey,1435904889159,2G,EDGE,1,250,2,7736,360,-1,-63,828403345,1435904753
