Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1440,1573,7785,250,2,Люблино 3,2G,EDGE,-1,-77,1435911466577,Anna,1435908216,77603657
250-2-7785-1440,-1,1573,-1,-1,-1,Люблино 3,2G,EDGE,-1,-93,1435911466577,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-79,1435911466838,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911466838,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-79,1435911467913,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911467913,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-75,1435911468925,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911468925,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-75,1435911470022,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911470022,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-73,1435911471042,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911471042,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-73,1435911472122,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911472122,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-79,1435911473135,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911473135,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-79,1435911474208,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911474208,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-67,1435911475221,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911475221,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-67,1435911476300,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911476300,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-61,1435911477318,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911477318,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-61,1435911478391,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911478391,Anna,1435908216,77603657
1,1440,1574,7785,250,2,Люблино 4,2G,EDGE,-1,-61,1435911478817,Anna,1435908216,77603657
250-2-7785-1440,-1,1574,-1,-1,-1,Люблино 4,2G,EDGE,-1,-93,1435911478817,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-77,1435911479401,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911479401,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-77,1435911480434,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911480434,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-87,1435911481443,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911481443,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-87,1435911482477,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911482477,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-77,1435911483489,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911483489,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-77,1435911484559,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911484559,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-65,1435911485575,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911485575,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-65,1435911486645,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911486645,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-95,1435911487662,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911487662,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-95,1435911488739,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911488739,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-109,1435911489750,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911489750,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-109,1435911490833,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911490833,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-105,1435911491845,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911491845,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-105,1435911492927,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911492927,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-105,1435911493940,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911493940,Anna,1435908216,77603657
1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-105,1435911494969,Anna,1435908216,77603657
250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911494969,Anna,1435908216,77603657
