Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1000,993,7736,250,2,Шаболовская 3,2G,EDGE,-1,-83,1435854572283,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-83,1435854572882,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-79,1435854573895,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-79,1435854574976,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854575985,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854577054,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-71,1435854578063,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-71,1435854579134,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435854580143,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435854581212,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-51,1435854582227,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-51,1435854583301,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854584309,Anna,1435851320,597905036
1,1000,994,7736,250,2,Шаболовская 4,2G,EDGE,-1,-77,1435854584320,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854585380,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-87,1435854586389,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-87,1435854587462,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-71,1435854588471,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-71,1435854589543,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-51,1435854590553,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-51,1435854591632,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854592644,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435854593713,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-95,1435854594722,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-95,1435854595793,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-91,1435854596834,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-91,1435854597906,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-97,1435854598914,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-97,1435854599987,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-101,1435854601000,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-101,1435854602076,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435854603086,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435854604168,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435854605176,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435854606266,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-109,1435854607276,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-109,1435854608356,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854609365,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854610451,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854611460,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854612533,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854613543,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435854614611,Anna,1435851320,597905036
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435854615621,Anna,1435851320,597905036
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435854616643,Anna,1435851320,597905036
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435854617662,Anna,1435851320,597905036
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435854618729,Anna,1435851320,597905036
1,1000,,7736,250,2,ServiceLog,2G,GPRS,-1,0,1435854619739,Anna,1435851320,597905036
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1435854620987,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-83,1435854622036,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-83,1435854623069,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-75,1435854624079,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-75,1435854625158,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-71,1435854626168,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-71,1435854627247,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-69,1435854628256,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-69,1435854629335,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-65,1435854630344,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-65,1435854631412,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-73,1435854632431,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-73,1435854633503,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-69,1435854634512,Anna,1435851320,597905036
1,49566,,26802,250,99,ServiceLog,unknown,unknown,-1,-69,1435854635583,Anna,1435851320,597905036
