Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,790,1443,7755,250,2,Нагатинская 3,2G,EDGE,-1,-81,1435908684856,Anna,1435905435,828403345
250-2-7755-790,4006,1443,26802,250,99,Нагатинская 3,2G,EDGE,-1,-75,1435908684856,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-81,1435908685624,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908685624,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-83,1435908686640,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908686640,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-83,1435908687719,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908687719,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-77,1435908688729,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908688729,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-77,1435908689810,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908689810,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-81,1435908690821,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908690821,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-81,1435908691857,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908691857,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-83,1435908692870,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908692870,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-83,1435908693904,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908693904,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-73,1435908694915,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908694915,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-73,1435908695993,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908695993,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-71,1435908697012,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908697012,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-71,1435908698082,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908698082,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908699093,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908699093,Anna,1435905435,828403345
1,790,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908700130,Anna,1435905435,828403345
250-2-7755-790,4006,,26802,250,99,ServiceLog,2G,EDGE,-1,-75,1435908700130,Anna,1435905435,828403345
1,790,1444,7755,250,2,Нагатинская 4,2G,EDGE,-1,-51,1435908700537,Anna,1435905435,828403345
250-2-7755-790,4006,1444,26802,250,99,Нагатинская 4,2G,EDGE,-1,-75,1435908700537,Anna,1435905435,828403345
