Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,950,1313,7741,250,2,Отрадное 3,2G,EDGE,-1,-75,1435848184798,Anna,1435844936,449805108
250-2-7741-950,57885,1313,26627,250,99,Отрадное 3,2G,EDGE,-1,-87,1435848184798,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848185098,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848185098,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848186173,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848186173,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848187186,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848187186,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848188257,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848188257,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848189270,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848189270,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848190348,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848190348,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848191369,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848191369,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848192450,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848192450,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-79,1435848193464,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848193464,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-79,1435848194542,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848194542,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-75,1435848195554,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848195554,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-75,1435848196626,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848196626,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-67,1435848197637,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848197637,Anna,1435844936,449805108
1,950,1314,7741,250,2,Отрадное 4,2G,EDGE,-1,-67,1435848197649,Anna,1435844936,449805108
250-2-7741-950,57885,1314,26627,250,99,Отрадное 4,2G,EDGE,-1,-87,1435848197649,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-67,1435848198708,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848198708,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-61,1435848199720,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848199720,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-61,1435848200799,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848200799,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848201810,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848201810,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-73,1435848202892,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848202892,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848203902,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848203902,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848204982,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848204982,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-61,1435848205992,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848205992,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-61,1435848207072,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848207072,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-91,1435848208082,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848208082,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-91,1435848209160,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848209160,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-91,1435848210170,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848210170,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-91,1435848211248,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848211248,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-95,1435848212260,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848212260,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-95,1435848213334,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848213334,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-99,1435848214347,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848214347,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-99,1435848215426,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848215426,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-95,1435848216439,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848216439,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-95,1435848217520,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848217520,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-103,1435848218532,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848218532,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-103,1435848219610,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848219610,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-111,1435848220622,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848220622,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-111,1435848221698,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848221698,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848222711,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848222711,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848223799,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848223799,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848224809,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848224809,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848225885,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848225885,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848226896,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848226896,Anna,1435844936,449805108
1,950,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848227965,Anna,1435844936,449805108
250-2-7741-950,57885,,26627,250,99,ServiceLog,2G,EDGE,-1,-87,1435848227965,Anna,1435844936,449805108
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435848228976,Anna,1435844936,449805108
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435848230004,Anna,1435844936,449805108
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435848231014,Anna,1435844936,449805108
1,-1,,-1,-1,-1,ServiceLog,2G,GPRS,-1,-113,1435848232084,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-91,1435848233093,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-91,1435848234133,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-95,1435848235143,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-95,1435848236223,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-89,1435848237233,Anna,1435844936,449805108
250-99-26627-57885,57886,,26627,250,99,ServiceLog,unknown,unknown,-1,-101,1435848237233,Anna,1435844936,449805108
250-99-26627-57885,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-105,1435848237233,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-89,1435848238318,Anna,1435844936,449805108
250-99-26627-57885,57886,,26627,250,99,ServiceLog,unknown,unknown,-1,-101,1435848238318,Anna,1435844936,449805108
250-99-26627-57885,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-105,1435848238318,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-89,1435848239339,Anna,1435844936,449805108
250-99-26627-57885,57886,,26627,250,99,ServiceLog,unknown,unknown,-1,-101,1435848239339,Anna,1435844936,449805108
250-99-26627-57885,57896,,26627,250,99,ServiceLog,unknown,unknown,-1,-105,1435848239339,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-89,1435848240421,Anna,1435844936,449805108
250-99-26627-57885,57886,,26627,250,99,ServiceLog,unknown,unknown,-1,-101,1435848240421,Anna,1435844936,449805108
250-99-26627-57885,57896,,26627,250,99,ServiceLog,unknown,unknown,-1,-105,1435848240421,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-91,1435848241433,Anna,1435844936,449805108
250-99-26627-57885,57886,,26627,250,99,ServiceLog,unknown,unknown,-1,-105,1435848241433,Anna,1435844936,449805108
250-99-26627-57885,57896,,26627,250,99,ServiceLog,unknown,unknown,-1,-105,1435848241433,Anna,1435844936,449805108
1,57885,,26627,250,99,ServiceLog,unknown,unknown,-1,-91,1435848242513,Anna,1435844936,449805108
